표지일련번호,표지종별,x,y,근거리사진1,근거리사진2,근거리사진3,근거리사진4,근거리사진5,원거리사진1,원거리사진2,경도,위도
"RR-1112[비자림로]-상-34","2방향예고표지","177613.71","-5526.06","/2003-12-08/RR1112U/s4100053.jpg","","","","","/2003-12-08/RR1112U/s4100054.jpg","","126.76015632","33.44626778"
"RR-1112[비자림로]-상-31","3방향표지","175203.64","-6786.22","/2003-12-08/RR1112U/s4100041.jpg","","","","","/2003-12-08/RR1112U/s4100042.jpg","","126.73427132","33.43486029"
"RR-1112[비자림로]-상-32","2지명이정표지","175676.54","-6565.18","/2003-12-08/RR1112U/s4100047.jpg","","","","","/2003-12-08/RR1112U/s4100048.jpg","","126.73929584","33.43696847"
"RR-1131[516로]-상-77","2방향예고표지","162176.14","-22697.12","/2005-09-04/NR11U/NR-11-상-70(1).jpg","","","","","/2005-09-04/NR11U/NR-11-상-70.jpg","","126.59484917","33.29109894"
"RR-1131[516로]-상-78","2지명이정표지","162165.17","-22732.14","/2005-09-04/NR11U/NR-11-상-71(5).jpg","","","","","/2005-09-04/NR11U/NR-11-상-71(4).jpg","","126.59469919","33.29079064"
"RR-1132[일주동로]-하-346","3방향예고표지","187274.34","-15296.45","","","","","","/2003-11-19/NR12D/pict0295.jpg","","126.86412432","33.35843749"
"UR(제주시)-[한수풀로]-하-8","1지명방향표지","133354.99","-8047","/2003-12-29/GRP090320호D/2-2.jpg","","","","","/2003-12-29/GRP090320호D/2(1).jpg","","126.28426071","33.42172126"
"UR(제주시)-[한수풀로]-상-9","1지명방향표지","133247.55","-8019.3","/2003-12-29/GRP090320호U/3-3.jpg","","","","","/2003-12-29/GRP090320호U/3.jpg","","126.28319829","33.42210454"
"RR-1112[비자림로]-하-34","2지명이정표지","178586.86","-4696.74","/2003-12-09/RR1112D/s4100063.jpg","","","","","/2003-12-09/RR1112D/s4100064.jpg","","126.77056774","33.45385044"
"RR-1112[비자림로]-상-37","분기점표지","178761.88","-4326.91","/2003-12-09/RR1112U/s4100065.jpg","","","","","/2003-12-09/RR1112U/s4100066.jpg","","126.77250500","33.45716678"
"RR-1118[남조로]-상-43","3방향표지","167628.7","171.75","/2003-12-04/RR1118U/s4100064.jpg","","","","","/2003-12-04/RR1118U/s4100065.jpg","","126.65245945","33.49748346"
"RR-1118[남조로]-상-44","분기점표지","167628.07","168.85","/2003-12-04/RR1118U/s4100066.jpg","","","","","/2003-12-04/RR1118U/s4100067.jpg","","126.65245100","33.49745108"
"RR-1118[남조로]-하-41","3방향예고표지","168173.03","-2575.7","/2003-12-04/RR1118D/s4100080.jpg","","","","","/2003-12-04/RR1118D/s4100081(1).jpg","","126.65852703","33.47277155"
"RR-1118[남조로]-하-42","3방향표지","168310.5","-2875.91","/2003-12-04/RR1118D/s4100082(3).jpg","","","","","/2003-12-04/RR1118D/s4100083(2).jpg","","126.65991447","33.46999688"
"RR-1118[남조로]-상-48","3방향표지","168320.45","-2952.86","/2003-12-04/RR1118U/s4100085.jpg","","","","","/2003-12-04/RR1118U/s4100086(3).jpg","","126.66003948","33.46932196"
"RR-1135[평화로]-상-52","3방향표지","146525.16","-6335.46","/2003-09-24/NR95U/pict0030.jpg","","","","","/2003-09-24/NR95U/pict0029.jpg","","126.42592303","33.43783838"
"RR-1135[평화로]-하-66","3방향표지","145938.3","-6858.45","/2003-09-24/NR95D/pict0406.jpg","","","","","/2003-09-24/NR95D/pict0405.jpg","","126.41962368","33.43313047"
"RR-1135[평화로]-하-67","2지명방향표지","145921.14","-6873.9","/2005-05-13/NR95D/NR-95-하-24(1).jpg","","","","","/2005-05-13/NR95D/NR-95-하-24.jpg","","126.41942370","33.43300548"
"RR-1135[평화로]-상-56","단일노선표지","145821.94","-6963.19","","","","","","/2005-07-05/NR95U/NR-95-상-23.jpg","","126.41816132","33.43238053"
"RR-1135[평화로]-상-2","3방향예고표지","145300.35","-7422.56","/2003-09-24/NR95U/pict0041.jpg","","","","","/2003-09-24/NR95U/pict0040.jpg","","126.41267440","33.42812258"
"RR-1135[평화로]-하-3","단일노선표지","145161.03","-7578.54","/2005-05-13/NR95D/NR-95-하-26(1).jpg","","","","","/2005-05-13/NR95D/NR-95-하-26.jpg","","126.41134955","33.42658939"
"RR-1135[평화로]-상-5","2지명이정표지","144552.8","-8482.12","","","","","","/2003-09-24/NR95U/pict0049.jpg","","126.40468781","33.41854851"
"RR-1118[남조로]-상-45","3방향예고표지","167646.77","-9.15","/2003-12-04/RR1118U/s4100068(2).jpg","","","","","/2003-12-04/RR1118U/s4100069.jpg","","126.65261452","33.49584391"
"RR-1118[남조로]-상-46","분기점표지","167543.59","-161.75","/2003-12-04/RR1118U/s4100070.jpg","","","","","/2003-12-04/RR1118U/s4100071.jpg","","126.65151464","33.49451070"
"RR-1118[남조로]-상-47","분기점표지","167494.07","-1097.4","/2003-12-04/RR1118U/s4100076(1).jpg","","","","","/2003-12-04/RR1118U/s4100077.jpg","","126.65106488","33.48598664"
"RR-1135[평화로]-상-13","2지명방향표지","141433.77","-12475.26","/2005-04-18/NR95U/NR-95-상-41(1).jpg","","","","","/2005-04-18/NR95U/NR-95-상-41.jpg","","126.37146651","33.38233533"
"RR-1135[평화로]-하-14","분기점표지","141437.9","-12684.89","","","","","","/2003-09-26/NR95D/pict0344.jpg","","126.37146655","33.38042720"
"RR-1112[비자림로]-하-32","2방향표지","178059.77","-5288.68","/2003-12-09/RR1112D/s4100057.jpg","","","","","/2003-12-09/RR1112D/s4100058.jpg","","126.76495585","33.44845095"
"RR-1116[한창로]-상-30","분기점표지","135341.24","-16056.32","/2003-12-02/RR1116U/s4100316.jpg","","","","","/2003-12-02/RR1116U/s4100317.jpg","","126.30624790","33.34967958"
"RR-1116[한창로]-상-31","분기점표지","134609.16","-15538.28","/2003-12-02/RR1116U/s4100320(2).jpg","","","","","/2003-12-02/RR1116U/s4100321(1).jpg","","126.29842348","33.35434560"
"UR(제주시)-[한수풀로]-하-7","3방향표지","131871.93","-8388","/2003-12-29/GRP090320호D/10-10.jpg","","","","","/2003-12-29/GRP090320호D/10.jpg","","126.26842465","33.41857136"
"UR(제주시)-[한수풀로]-상-15","3방향표지","131803.82","-8439.53","/2003-12-29/GRP090320호U/11-11.jpg","","","","","/2003-12-29/GRP090320호U/11.jpg","","126.26759974","33.41812973"
"UR(제주시)-[한수풀로]-하-13","3방향표지","131566.92","-8488.63","/2003-12-29/GRP090320호D/12-12.jpg","","","","","/2003-12-29/GRP090320호D/12.jpg","","126.26511246","33.41780473"
"RR-1112[비자림로]-상-38","단일노선표지","178794.67","-3778.72","/2003-12-09/RR1112U/s4100067(1).jpg","","","","","/2003-12-09/RR1112U/s4100068(1).jpg","","126.77289235","33.46214956"
"RR-1112[비자림로]-상-39","분기점표지","178770.57","-3491.98","/2003-12-09/RR1112U/s4100069.jpg","","","","","/2003-12-09/RR1112U/s4100070.jpg","","126.77240483","33.46469928"
"RR-1112[비자림로]-하-35","단일노선표지","178764.01","-3356.29","/2003-12-09/RR1112D/s4100071.jpg","","","","","/2003-12-09/RR1112D/s4100072.jpg","","126.77241730","33.46594914"
"RR-1112[비자림로]-상-40","3방향예고표지","178774.02","-3328.67","/2003-12-09/RR1112U/s4100073.jpg","","","","","/2003-12-09/RR1112U/s4100074.jpg","","126.77260478","33.46617412"
"RR-1112[비자림로]-하-33","2방향예고표지","178291.12","-5111.95","/2003-12-09/RR1112D/s4100061.jpg","","","","","/2003-12-09/RR1112D/s4100062.jpg","","126.76743060","33.45005915"
"RR-1112[비자림로]-상-36","2지명이정표지","178309","-5125.98","/2003-12-09/RR1112U/s4100059.jpg","","","","","/2003-12-09/RR1112U/s4100060.jpg","","126.76753059","33.45003415"
"UR(제주시)-[덕평로]-상-11","2방향표지","181470.64","686.99","/2004-01-12/GRP090336U/100-100.jpg","","","","","/2004-01-12/GRP090336U/100.jpg","","126.80151022","33.50246345"
"UR(제주시)-[천덕로]-하-13","2방향표지","135571.61","-5205.98","/2004-01-07/GRP090339호D/49-49.jpg","","","","","/2004-01-07/GRP090339호D/49.jpg","","126.30793307","33.44751878"
"UR(제주시)-[곽봉로]-하-2","2방향표지","135483.41","-5429.91","/2004-01-07/GRP0903105호D/50-50.jpg","","","","","/2004-01-07/GRP0903105호D/50.jpg","","126.30700820","33.44550232"
"UR(서귀포시)-[호근서호로]-하-5","3방향예고표지","155716.83","-26400.7","/2012-05-16/URP0902호근서호로D/29(1).gif","","","","","/2012-05-16/URP0902호근서호로D/29-1.gif","","126.52564343","33.25737657"
"UR(서귀포시)-[호근서호로]-상-6","2방향예고표지","156858.28","-26614.3","/2012-05-15/URP0902호근서호로U/28.gif","","","","","/2012-05-15/URP0902호근서호로U/28-1.gif","","126.53791740","33.25563529"
"UR(서귀포시)-[호근서호로]-상-5","2방향표지","157056.69","-26638.43","/2012-05-15/URP0902호근로D/27.gif","","","","","/2012-05-15/URP0902호근로D/27-1.gif","","126.54002973","33.25536035"
"UR(서귀포시)-[신동로67번길]-상-2","2방향표지","154344.02","-26117.4","/2012-05-18/URP0902신서귀로U/27.gif","","","","","/2012-05-18/URP0902신서귀로U/27-1.gif","","126.51090715","33.25988439"
"UR(제주시)-[명상로]-상-17","단일노선표지","131794.2","-14874.98","","","","","","/2003-11-10/NR16U/NR-16-상-374.jpg","","126.26823848","33.36006950"
"RR-1136[중산간서로]-하-362","단일노선표지","129452.41","-19368.43","","","","","","/2003-11-10/NR16D/NR-16-하-385.jpg","","126.24310406","33.31951525"
"RR-1136[중산간동로]-하-243","단일노선표지","169802.18","-22471.52","","","","","","/2003-11-10/NR16D/dcp_1500.jpg","","126.67661703","33.29340832"
"UR(서귀포시)-[신서귀로97번길]-상-2","2방향표지","154020.51","-26625.29","/2003-12-29/URP0902경찰로U/경찰 서 근.jpg","","","","","/2003-12-29/URP0902경찰로U/경찰 서 원.jpg","","126.50750755","33.25535984"
"UR(제주시)-[한수풀로]-하-14","3방향도로명표지","133107.93","-7952.22","/2020-01-09/UR000010한수풀로D/한수풀로12 북측.jpg","","","","","/2020-01-09/UR000010한수풀로D/한수풀로12 북측(1).jpg","","126.28166091","33.42267111"
"UR(제주시)-[한수풀로]-하-10","3방향예고표지","132918.74","-7974.3","/2003-12-29/GRP090320호D/GR(P0903)-20호-하-3(4).jpg","","","","","/2003-12-29/GRP090320호D/GR(P0903)-20호-하-3(2).jpg","","126.27962359","33.42242111"
"RR-1132[일주서로]-하-560","3방향표지","132810.03","-7995.7","/2003-12-29/GRP090320호D/6-6(1).jpg","","","","","/2003-12-29/GRP090320호D/6(1).jpg","","126.27846120","33.42222945"
"UR(제주시)-[한수풀로]-상-18","3방향예고표지","132434.76","-8101.25","/2003-12-29/GRP090320호U/8-8.jpg","","","","","/2003-12-29/GRP090320호U/8.jpg","","126.27444907","33.42120450"
"UR(제주시)-[한수풀로]-하-12","3방향도로명표지","132077.77","-8293.17","/2020-01-09/UR000010한수풀로D/대림리1743-5.jpg","","","","","/2020-01-09/UR000010한수풀로D/대림리1743-5(1).jpg","","126.27061194","33.41947963"
"UR(제주시)-[한림해안로]-하-5","3방향표지","130857.5","-9151.81","/2003-12-29/GRP090316호D/15-15.jpg","","","","","/2003-12-29/GRP090316호D/15.jpg","","126.25766325","33.41158863"
"UR(제주시)-[한림해안로]-하-2","3방향표지","130638.65","-9840.34","/2003-12-29/GRP090316호D/17-17.jpg","","","","","/2003-12-29/GRP090316호D/17.jpg","","126.25535108","33.40548927"
"UR(제주시)-[한림상로]-하-7","3방향표지","130753.4","-9854.4","/2003-12-29/GRP090329호D/18-18(1).jpg","","","","","/2003-12-29/GRP090329호D/18(1).jpg","","126.25648849","33.40529764"
"UR(제주시)-[한림상로]-상-5","2지명이정표지","131171.37","-9802.76","/2003-12-29/GRP090329호U/19-19.jpg","","","","","/2003-12-29/GRP090329호U/19.jpg","","126.26086310","33.40587265"
"UR(제주시)-[한림로]-상-26","2지명이정표지","131512.08","-8472.4","/2003-12-29/GRP090320호U/13-13.jpg","","","","","/2003-12-29/GRP090320호U/13.jpg","","126.26462500","33.41784638"
"UR(제주시)-[한수풀로]-상-16","3방향표지","131499.88","-8498.8","/2003-12-29/GRP090320호U/14-14.jpg","","","","","/2003-12-29/GRP090320호U/14.jpg","","126.26441253","33.41758807"
"RR-1132[일주동로]-하-559","3방향표지","155671.74","-27527.63","/2012-05-21/RR1132U/53-2.gif","","","","","/2012-05-21/RR1132U/53-4.gif","","126.52523119","33.24721935"
"RR-1132[일주동로]-하-560","3방향예고표지","155964.58","-27487.87","/2012-05-21/RR1132U/53-5.gif","","","","","/2012-05-21/RR1132U/53-6.gif","","126.52836841","33.24761102"
"UR(제주시)-[한평남로]-상-1","2방향표지","181593.82","702.19","/2004-01-12/GRP0903202U/101-101.jpg","","","","","/2004-01-12/GRP0903202U/101.jpg","","126.80280934","33.50252218"
"UR(제주시)-[덕평로]-하-9","2방향표지","181549.55","626.13","/2004-01-12/GRP090336D/102-102.jpg","","","","","/2004-01-12/GRP090336D/102.jpg","","126.80224001","33.50189837"
"UR(제주시)-[송당5길]-상-2","3방향표지","179889.79","-2188.19","/2004-01-12/GRP090385U/103-103.jpg","","","","","/2004-01-12/GRP090385U/103.jpg","","126.78447851","33.47648983"
"RR-97[번영로]-하-59","3방향예고표지","174955.59","-6385.23","/2003-12-10/RR97D/s4100163.jpg","","","","","/2003-12-10/RR97D/s4100164.jpg","","126.73159647","33.43859317"
"RR-1135[평화로]-상-11","2방향예고표지","141528.45","-12079.62","/2005-04-18/NR95U/NR-95-상-40(1).jpg","","","","","/2005-04-18/NR95U/NR-95-상-40.jpg","","126.37239135","33.38591828"
"RR-1135[평화로]-하-9","분기점표지","141518.82","-12293.82","","","","","","/2003-09-26/NR95D/pict0351.jpg","","126.37229140","33.38399349"
"RR-1135[평화로]-하-10","3방향예고표지","141483.83","-12421.29","/2005-05-13/NR95D/NR-95-하-40(1).jpg","","","","","/2005-05-13/NR95D/NR-95-하-40.jpg","","126.37191646","33.38284361"
"UR(제주시)-[하광로]-상-1","3방향표지","147038.89","-5701.05","/2004-01-05/GRP090355호U/4-4.jpg","","","","","/2004-01-05/GRP090355호U/4.jpg","","126.43135992","33.44366282"
"RR-1136[중산간서로]-상-345","단일노선표지","129699.07","-19095.08","","","","","","/2003-09-03/NR16U/pict1151.jpg","","126.24589127","33.32189837"
"RR-1136[중산간서로]-상-342","2지명이정표지","128811.53","-21448.59","/2005-05-13/NR16U/NR-16-상-341(1).jpg","","","","","/2005-05-13/NR16U/NR-16-상-341.jpg","","126.23656755","33.30065890"
"RR-1116[한림중앙로]-하-43","분기점표지","131881.9","-9825","/2003-12-03/RR1116D/s4100350(2).jpg","","","","","/2003-12-03/RR1116D/s4100351.jpg","","126.26866242","33.40568946"
"RR-1116[한림중앙로]-상-39","2방향예고표지","131847.07","-9714.58","/2003-12-03/RR1116U/s4100352.jpg","","","","","/2003-12-03/RR1116U/s4100353.jpg","","126.26811245","33.40658102"
"RR-1116[한림중앙로]-하-44","3방향예고표지","131761.12","-9654.21","/2003-12-03/RR1116D/s4100354.jpg","","","","","/2003-12-03/RR1116D/s4100355.jpg","","126.26735000","33.40722260"
"RR-1116[한림중앙로]-상-40","2방향표지","131710.77","-9527.17","/2003-12-03/RR1116U/s4100356(1).jpg","","","","","/2003-12-03/RR1116U/s4100357.jpg","","126.26665004","33.40827247"
"RR-1136[중산간동로]-상-110","2방향예고표지","171917.04","1369.2","/2003-10-14/NR16U/10100011(1).jpg","","","","","/2003-10-14/NR16U/10100008(1).jpg","","126.69859649","33.50844209"
"RR-1115[산록남로]-상-15","분기점표지","139993.97","-18151.49","/2003-12-11/RR1115U/s4100404.jpg","","","","","/2003-12-11/RR1115U/s4100405.jpg","","126.35636897","33.33109075"
"RR-1132[일주서로]-하-167","2방향표지","139551.91","-26274.87","/2005-04-19/NR12D/NR-12-하-402(1).jpg","","","","","/2005-04-19/NR12D/NR-12-하-402.jpg","","126.35220846","33.25772379"
"RR-1132[일주동로]-하-277","3방향예고표지","158039.2","-26948.35","/2005-09-11/NR12D/NR-12-하-424(1).jpg","","","","","/2005-09-11/NR12D/NR-12-하-424.jpg","","126.55061637","33.25266082"
"UR(제주시)-[월계로]-하-2","3방향표지","131149.08","-10878.86","/2003-12-29/GRP090321호D/41-41.jpg","","","","","/2003-12-29/GRP090321호D/40.jpg","","126.26073833","33.39607373"
"UR(제주시)-[상한로]-상-1","3방향표지","132081.42","-14389.83","/2003-12-29/GRP090321호U/44-44.jpg","","","","","/2003-12-29/GRP090321호U/44.jpg","","126.27115062","33.36455238"
"UR(제주시)-[상한로]-하-1","3방향표지","132127.64","-14461.91","/2003-12-29/GRP090321호D/45-45.jpg","","","","","/2003-12-29/GRP090321호D/45.jpg","","126.27168809","33.36389413"
"UR(제주시)-[명상로]-상-18","3방향표지","132109.37","-14469.35","/2003-12-29/GRP090314호U/50-50.jpg","","","","","/2003-12-29/GRP090314호U/50.jpg","","126.27132562","33.36386079"
"UR(제주시)-[월림7길]-상-2","3방향표지","130622.13","-15951.7","/2003-12-29/GRP0903102U/52-52.jpg","","","","","/2003-12-29/GRP0903102U/52.jpg","","126.25552730","33.35043703"
"UR(제주시)-[금능남로]-상-8","2방향표지","130594.96","-15821.79","/2003-12-29/GRP090319호U/53-53.jpg","","","","","/2003-12-29/GRP090319호U/53.jpg","","126.25526479","33.35152857"
"UR(제주시)-[금능남로]-하-11","2방향표지","129938.39","-14696.16","/2003-12-29/GRP090319호D/54-54.jpg","","","","","/2003-12-29/GRP090319호D/54.jpg","","126.24800270","33.36159401"
"UR(제주시)-[임성로]-상-20","3방향표지","131329.52","-11190.75","/2003-12-29/GRP090321호U/42-42.jpg","","","","","/2003-12-29/GRP090321호U/42.jpg","","126.26283821","33.39326574"
"UR(제주시)-[명월로]-하-2","3방향표지","131456.3","-11326.91","/2003-12-29/GRP090321호D/43-43.jpg","","","","","/2003-12-29/GRP090321호D/43.jpg","","126.26407563","33.39203256"
"UR(제주시)-[누운오름로]-하-2","2방향표지","133042.77","-11690.68","/2003-12-29/GRP090325호D/47-47.jpg","","","","","/2003-12-29/GRP090325호D/47.jpg","","126.28127420","33.38899984"
"UR(제주시)-[명상로]-상-11","2방향표지","133288.12","-13307.09","/2003-12-29/GRP090314호U/48-48.jpg","","","","","/2003-12-29/GRP090314호U/48.jpg","","126.28394929","33.37439316"
"UR(제주시)-[애원로]-하-7","2방향도로명표지","140664.43","-8183.4","/2020-01-09/UR000010애원로D/상가리168-3.jpg","","","","","/2020-01-09/UR000010애원로D/상가리168-3(1).jpg","","126.36282889","33.42095592"
"UR(제주시)-[애원로]-상-7","2방향표지","140581.53","-8019.23","/2004-01-07/GRP090341호U/37-37.jpg","","","","","/2004-01-07/GRP090341호U/37.jpg","","126.36201643","33.42246407"
"UR(제주시)-[애원로]-상-8","2방향표지","142104.79","-10469.61","/2004-01-07/GRP090341호U/36-36.jpg","","","","","/2004-01-07/GRP090341호U/36.jpg","","126.37882796","33.40050843"
"UR(제주시)-[고하상로]-상-1","2방향표지","140656.6","-8042.77","/2004-01-07/GRP090343호U/38-38.jpg","","","","","/2004-01-07/GRP090343호U/38.jpg","","126.36287886","33.42219745"
"UR(제주시)-[하가로]-하-2","2방향표지","140227.63","-3114.81","/2004-01-07/GRP090345호D/40-40.jpg","","","","","/2004-01-07/GRP090345호D/40.jpg","","126.35779080","33.46668411"
"RR-1116[한림중앙로]-하-45","2방향표지","131630.75","-9435.46","/2003-12-03/RR1116D/s4100358.jpg","","","","","/2003-12-03/RR1116D/s4100359.jpg","","126.26593758","33.40917236"
"RR-1116[한림중앙로]-하-46","분기점표지","131629.38","-9430.91","/2003-12-03/RR1116D/RR-1116-하-46(1).jpg","","","","","","","126.26592508","33.40921402"
"RR-1116[한림중앙로]-하-50","2지명이정표지","131603.36","-9344.53","/2003-12-03/RR1116D/s4100361(3).jpg","","","","","","","126.26566259","33.40999727"
"RR-1120[대한로]-상-28","분기점표지","129513.98","-25953.97","/2003-12-11/RR1120U/s4100243.jpg","","","","","/2003-12-11/RR1120U/s4100244.jpg","","126.24439277","33.26010517"
"RR-1136[중산간서로]-하-382","관광지표지(사설 관광지표지 제외)","130611.18","-16580","/2005-09-04/NR16D/p1010160.jpg","","","","","/2005-09-04/NR16D/p1010161.jpg","","126.25555242","33.34469600"
"RR-1136[중산간서로]-하-442","관광지표지(사설 관광지표지 제외)","134303.12","-15230.8","/2005-09-04/NR16D/p1010176.jpg","","","","","/2005-09-04/NR16D/p1010175.jpg","","126.29502371","33.35713691"
"RR-1136[중산간서로]-상-19","2방향예고표지","135084.19","-8467.42","/2005-09-04/NR16U/p1010008.jpg","","","","","/2005-09-04/NR16U/p1010007.jpg","","126.30294666","33.41812195"
"UR(제주시)-[광평동로]-하-3","3방향표지","150830.63","-1610.21","/2006-03-27/URP0901광평동로D/크기변환_11.광평동로~16호선교차로(북,근)(109).jpg","","","","","/2006-03-27/URP0901광평동로D/크기변환_11.광평동로~16호선(북,원)(28).jpg","","126.47186806","33.48077602"
"UR(제주시)-[연북로]-상-1","3방향표지","153062.87","-1538.07","/2006-03-28/URP0203연북U/크기변환_26.연북로~아연로교차로(서,근).jpg","","","","","/2006-03-28/URP0203연북U/크기변환_26.연북로~아연로교차로(서,원).jpg","","126.49586596","33.48165131"
"UR(제주시)-[애원로]-하-3","3방향예고표지","136724.26","-3437.09","/2004-01-07/GRP090341호D/GR(P0903)-41호-하-4.jpg","","","","","/2004-01-07/GRP090341호D/48.jpg","","126.32031913","33.46355886"
"RR-1136[중산간서로]-하-16","1지명방향표지","134482.16","-8547.02","/2005-09-04/NR16D/NR-16-하-406(1).jpg","","","","","/2005-09-04/NR16D/NR-16-하-406.jpg","","126.29655973","33.41733861"
"RR-1136[중산간서로]-상-12","단일노선표지","134092.45","-9723","","","","","","/2003-10-27/NR16U/pict1217.jpg","","126.29243533","33.40664806"
"UR(제주시)-[금능남로]-상-1","2방향표지","128471.11","-11878.48","/2003-12-30/GRP090319호U/68-68.jpg","","","","","/2003-12-30/GRP090319호U/68.jpg","","126.23221601","33.38696596"
"UR(제주시)-[한림로]-상-35","2방향표지","127869.01","-11997.81","/2003-12-30/GRP090315호U/70-70.jpg","","","","","/2003-12-30/GRP090315호U/70.jpg","","126.22565411","33.38586598"
"UR(제주시)-[홍수암로]-하-4","2방향표지","127903.33","-12005.41","/2003-12-30/GRP090315호D/71-71.jpg","","","","","/2003-12-30/GRP090315호D/71.jpg","","126.22607907","33.38574100"
"UR(제주시)-[홍수암로]-하-1","3방향표지","127923.49","-12832.46","/2003-12-30/GRP090315호D/74-74.jpg","","","","","/2003-12-30/GRP090315호D/74.jpg","","126.22624172","33.37829182"
"UR(제주시)-[한림로]-하-16","2지명이정표지","127213.11","-12642.72","/2003-12-30/GRP090315호D/75-75.jpg","","","","","/2003-12-30/GRP090315호D/75.jpg","","126.21860485","33.37996652"
"UR(제주시)-[한림로]-하-20","2방향표지","127130.55","-13050.03","/2003-12-30/GRP090315호D/76-76.jpg","","","","","/2003-12-30/GRP090315호D/76.jpg","","126.21778000","33.37630024"
"RR-1136[장전로]-상-38","2지명방향표지","142760.22","-4783.66","/2005-09-04/NR16U/p1010037.jpg","","","","","/2005-09-04/NR16U/p1010036.jpg","","126.38523875","33.45177786"
"UR(제주시)-[오광로]-하-5","2방향표지","150091.59","-1505.97","/2006-05-29/URP0901오광D/크기변환_8.오광로~월광로교차로(남,근).jpg","","","","","/2006-05-29/URP0901오광D/크기변환_8.오광로~월광로교차로(남,원).jpg","","126.46389374","33.48166747"
"UR(제주시)-[두모9길]-하-2","2방향표지","124147.26","-15397.03","/2003-12-30/GRP09035호D/77-77.jpg","","","","","/2003-12-30/GRP09035호D/77.jpg","","126.18595825","33.35491045"
"UR(제주시)-[두신로]-상-7","3방향표지","124191.99","-15466.12","/2003-12-30/GRP0903204호U/78-78.jpg","","","","","/2003-12-30/GRP0903204호U/78.jpg","","126.18643322","33.35436885"
"UR(제주시)-[두신로]-하-6","2방향표지","124163.94","-15444.54","/2003-12-30/GRP0903204호D/79-79.jpg","","","","","/2003-12-30/GRP0903204호D/79.jpg","","126.18613324","33.35444383"
"UR(제주시)-[두모1길]-하-1","1지명방향표지","123877.05","-15909.05","/2003-12-30/GRP09035호D/GR(P0903)-5호-하-2(1).jpg","","","","","/2003-12-30/GRP09035호D/GR(P0903)-5호-하-2.jpg","","126.18308360","33.35025258"
"UR(제주시)-[동복로]-상-4","2지명이정표지","172993.11","6342.08","/2004-01-13/GRP090338U/137-137.jpg","","","","","/2004-01-13/GRP090338U/137.jpg","","126.71007071","33.55332180"
"UR(서귀포시)-[월드컵로]-상-4","2방향표지","154076.76","-27306.65","/2004-01-06/URP0902월드컵로U/월컵 근.jpg","","","","","/2004-01-06/URP0902월드컵로U/월컵 원.jpg","","126.50797014","33.24926885"
"UR(제주시)-[두신로]-상-12","1지명방향표지","123866.33","-15942.63","/2003-12-30/GRP09035호U/GR(P0903)-5호-상-1(1).jpg","","","","","/2003-12-30/GRP09035호U/GR(P0903)-5호-상-1.jpg","","126.18298361","33.34996928"
"UR(제주시)-[상도로]-상-4","2방향표지","185482.15","-1952.71","/2004-01-12/GRP0903104U/111-111.jpg","","","","","/2004-01-12/GRP0903104U/111.jpg","","126.84458575","33.47874889"
"UR(제주시)-[상도로]-상-3","2방향도로명표지","185130.45","-3244.59","/2020-01-09/UR000010상도로U/상도리1382.jpg","","","","","/2020-01-09/UR000010상도로U/상도리1382(1).jpg","","126.84087384","33.46706678"
"UR(제주시)-[용눈이오름로]-상-6","2방향표지","183172.81","-3898.05","/2004-01-12/GRP090348U/114-114.jpg","","","","","/2004-01-12/GRP090348U/114.jpg","","126.81987580","33.46110877"
"UR(제주시)-[용눈이오름로]-상-4","2방향도로명표지","185167.71","-3255.04","/2020-01-09/UR000010용눈이오름로U/종달리4538.jpg","","","","","/2020-01-09/UR000010용눈이오름로U/종달리4538(1).jpg","","126.84134880","33.46690014"
"UR(제주시)-[김녕로]-상-12","2방향1차예고표지","175848.82","6548.55","/2004-01-14/GRP090340U/GR(P0903)-40-상-4(1).jpg","","","","","/2004-01-14/GRP090340U/GR(P0903)-40-상-4.jpg","","126.74081486","33.55512160"
"UR(제주시)-[김녕로]-상-11","2방향표지","175688.12","6498.18","/2004-01-13/GRP090340U/GR(P0903)-40-상-5(1).jpg","","","","","/2004-01-13/GRP090340U/GR(P0903)-40-상-5.jpg","","126.73909994","33.55466454"
"UR(제주시)-[유수암평화길]-상-7","2방향예고표지","144922.57","-7742.44","/2004-01-07/GRP0903309호U/21-21(1).jpg","","","","","/2004-01-07/GRP0903309호U/21(1).jpg","","126.40858732","33.42518951"
"UR(제주시)-[유수암평화5길]-상-1","2방향표지","144827.09","-7985.64","/2004-01-07/GRP0903211호U/22-22.jpg","","","","","/2004-01-07/GRP0903211호U/22.jpg","","126.40766245","33.42304806"
"UR(제주시)-[하소로]-상-10","2방향표지","143780.01","-9043.12","/2004-01-07/GRP090351호U/23-23.jpg","","","","","/2004-01-07/GRP090351호U/23.jpg","","126.39653863","33.41336562"
"UR(제주시)-[하소로]-하-7","3방향예고표지","143292.16","-5131.44","","","","","","/2004-01-07/GRP090351호D/24.jpg","","126.39096332","33.44864496"
"RR-1115[산록남로]-상-27","유도표지","155982.6","-22744.47","/2006-04-25/RR1115U/상15.jpg","","","","","/2006-04-25/RR1115U/상15-1.jpg","","126.52831745","33.29042296"
"UR(제주시)-[덕행로]-하-2","3방향표지","181684.89","5480.65","/2004-01-08/GRP0903103D/92-92.jpg","","","","","/2004-01-08/GRP0903103D/92.jpg","","126.80376536","33.54562633"
