id,cid,name,addr,use_time,free,b_name,b_call,type,x_crdn,y_crdn
JE010074,01,저지리498맛나게드시게,제주특별자치도 제주시 한경면 중산간서로 3793,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.342456,126.255701
JE010074,02,저지리498맛나게드시게,제주특별자치도 제주시 한경면 중산간서로 3793,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.342456,126.255701
JE010075,01,제이디피 모터스 용담점,제주특별자치도 제주시 용해로 115,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.507359,126.505278
JE010076,01,우도119지역센터,제주특별자치도 제주시 우도면 우도로 109,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.502163,126.953568
JE010076,02,우도119지역센터,제주특별자치도 제주시 우도면 우도로 109,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.502163,126.953568
JE010077,01,그린자동차공업사,제주특별자치도 제주시 선반남1길 4,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.513072,126.560242
JE010078,01,조일리복지회관,제주특별자치도 제주시 우도면 우도비양길 89,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.509791,126.962877
JE010078,02,조일리복지회관,제주특별자치도 제주시 우도면 우도비양길 89,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.509791,126.962877
JE010079,01,서광리사무소,제주특별자치도 제주시 우도면 우목길 48,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.508206,126.948932
JE010079,02,서광리사무소,제주특별자치도 제주시 우도면 우목길 48,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.508206,126.948932
JE010080,01,레인보우 오라1호점,제주특별자치도 제주시 연삼로 163,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.493446,126.510030
JE010080,02,레인보우 오라1호점,제주특별자치도 제주시 연삼로 163,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.493446,126.510030
JE010083,01,한올산업,제주특별자치도 제주시 연신로 155,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.489119,126.553252
JE010084,01,사려니숲길화덕피자,제주특별자치도 제주시 조천읍 남조로 2133,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.456309,126.662183
JE010084,02,사려니숲길화덕피자,제주특별자치도 제주시 조천읍 남조로 2133,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.456309,126.662183
JE010085,01,플레이스엉물,제주특별자치도 제주시 구좌읍 종달논길 92,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.489627,126.900684
JE010086,01,GS25 애월구엄점,제주특별자치도 제주시 애월읍 애월해안로 715,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.484104,126.377576
JE010086,02,GS25 애월구엄점,제주특별자치도 제주시 애월읍 애월해안로 715,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.484104,126.377576
JE010088,01,플러그인,제주특별자치도 제주시 노형4길 32,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.480981,126.477580
JE010090,01,씨엠개발,제주특별자치도 제주시 노형6길 8,입주민 전용 24시간,Y,제주전기자동차서비스,1670-2690,02,33.481569,126.477525
JE010091,01,북촌카페,제주특별자치도 제주시 조천읍 일주동로 1360,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.540215,126.684666
JE010091,02,북촌카페,제주특별자치도 제주시 조천읍 일주동로 1360,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.540215,126.684666
JE010092,01,바람과언덕,제주특별자치도 제주시 한경면 노을해안로 1203-4,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.306771,126.169008
JE010092,02,바람과언덕,제주특별자치도 제주시 한경면 노을해안로 1203-4,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.306771,126.169008
JE010093,01,고산농협,제주특별자치도 제주시 한경면 용고로 81,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.300642,126.179290
JE010093,02,고산농협,제주특별자치도 제주시 한경면 용고로 81,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.300642,126.179290
JE010095,01,틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.310843,126.237098
JE010095,02,틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.310843,126.237098
JE010096,01,한림상가타운,제주특별자치도 제주시 한림읍 한림상로 110,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.409639,126.264991
JE010097,01,브레이브독스,제주특별자치도 제주시 한림읍 한수풀로 138,19:00 ~ 10:00,Y,제주전기자동차서비스,1670-2690,02,33.421627,126.276606
JE010098,01,흑돼지촌,제주특별자치도 제주시 한림읍 한림상로 62,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.406567,126.261511
JE010099,01,서명희뷰티,제주특별자치도 제주시 한림읍 일주서로 5043,09:00~21:00,Y,제주전기자동차서비스,1670-2690,02,33.386659,126.247169
JE010100,01,한림칠돈가,제주특별자치도 제주시 한림읍 한림상로 69,11:00~23:00,Y,제주전기자동차서비스,1670-2690,02,33.407578,126.261530
JE010100,02,한림칠돈가,제주특별자치도 제주시 한림읍 한림상로 69,11:00~23:00,Y,제주전기자동차서비스,1670-2690,02,33.407578,126.261530
JE010102,01,제주올래국수,제주특별자치도 제주시 월성로 39,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.500894,126.505985
JE010103,01,슬로손해사정,제주특별자치도 제주시 연북로 550,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.486036,126.538327
JE010103,02,슬로손해사정,제주특별자치도 제주시 연북로 550,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.486036,126.538327
JE010108,01,카페2085,제주특별자치도 제주시 조천읍 선교로 185,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.486828,126.700094
JE010110,01,이스트포레스트,제주특별자치도 제주시 구좌읍 종달로1길 26-1,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.495871,126.898774
JE010110,02,이스트포레스트,제주특별자치도 제주시 구좌읍 종달로1길 26-1,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.495871,126.898774
JE010111,01,푸른밤의해안속초식당,제주특별자치도 제주시 노형로 40,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.462455,126.451524
JE010112,01,돈사돈 월정점,제주특별자치도 제주시 구좌읍 한동북1길 29-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.541363,126.827155
JE010112,02,돈사돈 월정점,제주특별자치도 제주시 구좌읍 한동북1길 29-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.541363,126.827155
JE010113,01,한국폴로컨트리클럽,제주특별자치도 제주시 구좌읍 월행남길 322-30,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.523981,126.780528
JE010113,02,한국폴로컨트리클럽,제주특별자치도 제주시 구좌읍 월행남길 322-30,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.523981,126.780528
JE010114,01,밭담,제주특별자치도 제주시 구좌읍 행원로5길 35-20,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.556675,126.803497
JE010114,02,밭담,제주특별자치도 제주시 구좌읍 행원로5길 35-20,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.556675,126.803497
JE010117,01,세화그때그집,제주특별자치도 제주시 구좌읍 세평항로 43,09:00~22:00,Y,제주전기자동차서비스,1670-2690,02,33.527156,126.854837
JE010118,01,한국외식업중앙회 제주시지부,제주특별자치도 제주시 오라로 116,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.494260,126.515042
JE010119,01,비자블라썸,제주특별자치도 제주시 구좌읍 비자림로 2244,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.494900,126.808931
JE010120,01,바나바하도바베큐타운,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.516901,126.899235
JE010120,02,바나바하도바베큐타운,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.516901,126.899235
JE010122,01,제주메이플호텔,제주특별자치도 제주시 원노형3길 41,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.486520,126.481716
JE010123,01,선진종합건축자재백화점,제주특별자치도 제주시 애월읍 일주서로 7094,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.483695,126.407480
JE010124,01,미스칠,제주특별자치도 제주시 일주서로 7831,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.493875,126.483370
JE010124,02,미스칠,제주특별자치도 제주시 일주서로 7831,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.493875,126.483370
JE010125,01,제갈양,제주특별자치도 제주시 한림읍 한림로 155,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.386035,126.224430
JE010125,02,제갈양,제주특별자치도 제주시 한림읍 한림로 155,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.386035,126.224430
JE010127,01,할로비치,제주특별자치도 제주시 한경면 녹차분재로 354,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.308389,126.281466
JE010127,02,할로비치,제주특별자치도 제주시 한경면 녹차분재로 354,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.308389,126.281466
JE010128,01,카페파람,제주특별자치도 제주시 한경면 한경해안로 470,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.341789,126.171245
JE010128,02,카페파람,제주특별자치도 제주시 한경면 한경해안로 470,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.341789,126.171245
JE010130,01,지금여기에팬션,제주특별자치도 제주시 한림읍 금능길 79,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.389227,126.231381
JE010130,02,지금여기에팬션,제주특별자치도 제주시 한림읍 금능길 79,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.389227,126.231381
JE010131,01,개똥이동물원,제주특별자치도 제주시 조천읍 종인내길 133,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.494797,126.623022
JE010131,02,개똥이동물원,제주특별자치도 제주시 조천읍 종인내길 133,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.494797,126.623022
JE010132,01,판포어촌계,제주특별자치도 제주시 한경면 일주서로 4542,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.364792,126.201085
JE010132,02,판포어촌계,제주특별자치도 제주시 한경면 일주서로 4542,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.364792,126.201085
JE010133,01,옛집2,제주특별자치도 제주시 구좌읍 비자림로 1220,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.434769,126.735333
JE010134,01,피그농원,제주특별자치도 제주시 한림읍 한수풀로2길 31,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.417339,126.273031
JE010134,02,피그농원,제주특별자치도 제주시 한림읍 한수풀로2길 31,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.417339,126.273031
JE010136,01,한림서부교회,제주특별자치도 제주시 한림읍 옹포남3길 19,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.404116,126.258837
JE010138,01,한국경주마생산자협회,제주특별자치도 제주시 조천읍 남조로 1649-24,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.413345,126.674167
JE010138,02,한국경주마생산자협회,제주특별자치도 제주시 조천읍 남조로 1649-24,09:00~18:00,Y,제주전기자동차서비스,1670-2690,02,33.413345,126.674167
JE010139,01,신동아문구,제주특별자치도 제주시 사평8길 9,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.491583,126.514930
JE010139,02,신동아문구,제주특별자치도 제주시 사평8길 9,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.491583,126.514930
JE010140,01,제주글램핑 무한자미향,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.481489,126.752203
JE010140,02,제주글램핑 무한자미향,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.481489,126.752203
JE010140,03,제주글램핑 무한자미향,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.481489,126.752203
JE010140,04,제주글램핑 무한자미향,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.481489,126.752203
JE010140,05,제주글램핑 무한자미향,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.481489,126.752203
JE010141,01,아모르하우스2펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-20,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.508144,126.901788
JE010141,02,아모르하우스2펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-20,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.508144,126.901788
JE010142,01,햇살가득돌담집,제주특별자치도 제주시 조천읍 함대로 25-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.541535,126.658194
JE010142,02,햇살가득돌담집,제주특별자치도 제주시 조천읍 함대로 25-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.541535,126.658194
JE010145,01,우도고래펜션,제주특별자치도 제주시 우도면 하고수길 64,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.512689,126.956567
JE010145,02,우도고래펜션,제주특별자치도 제주시 우도면 하고수길 64,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,02,33.512689,126.956567
JD100014,02,정방동공영주차장,제주특별자치도 서귀포시 서귀동 403-3,24시간 이용가능,N,제주도청,1899-8852,06,33.247842,126.565355
JD100014,03,정방동공영주차장,제주특별자치도 서귀포시 서귀동 403-3,24시간 이용가능,N,제주도청,1899-8852,06,33.247842,126.565355
JD100015,01,송악산공영주차장,제주특별자치도 서귀포시 대정읍 상모리 165,24시간 이용가능,Y,제주도청,1899-8852,06,33.206038,126.288949
JD100015,02,송악산공영주차장,제주특별자치도 서귀포시 대정읍 상모리 165,24시간 이용가능,Y,제주도청,1899-8852,06,33.206038,126.288949
JD100016,01,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,06,33.255631,126.510596
JD100016,02,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,06,33.255631,126.510596
JD100016,03,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,04,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,05,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,06,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,07,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,08,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,09,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,10,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,11,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100016,12,서귀포 제2청사,제주특별자치도 서귀포시 신중로 55,24시간 이용가능,N,제주도청,1899-8852,02,33.255631,126.510596
JD100017,01,신산청소년문화의집,제주특별자치도 서귀포시 성산읍 일주동로 5101-1,24시간 이용가능,Y,제주도청,1899-8852,06,33.381135,126.877353
JD100018,01,외도동 공영주차장,제주특별자치도 제주시 외도1동 497-16,24시간 이용가능,Y,제주도청,1899-8852,06,33.487676,126.429739
JD100019,01,동홍아파트 5단지,제주특별자치도 서귀포시 중산간동로 8002,24시간 이용가능,Y,제주도청,1899-8852,06,33.26560451,126.56184527
JD100019,02,동홍아파트 5단지,제주특별자치도 서귀포시 중산간동로 8002,24시간 이용가능,Y,제주도청,1899-8852,06,33.26560451,126.56184527
JD100019,03,동홍아파트 5단지,제주특별자치도 서귀포시 중산간동로 8002,24시간 이용가능,Y,제주도청,1899-8852,06,33.26560451,126.56184527
JD100019,04,동홍아파트 5단지,제주특별자치도 서귀포시 중산간동로 8002,24시간 이용가능,Y,제주도청,1899-8852,06,33.26560451,126.56184527
JD100020,01,노형 부영아파트 1단지,제주특별자치도 제주시 원노형로 93,미개방,Y,제주도청,1899-8852,06,33.4801071,126.48504634
JD100020,02,노형 부영아파트 1단지,제주특별자치도 제주시 원노형로 93,미개방,Y,제주도청,1899-8852,06,33.4801071,126.48504634
JD100021,01,탐라도서관,제주특별자치도 제주시 정원로 50,24시간 이용가능,Y,제주도청,1899-8852,06,33.479063,126.477324
JD100021,02,탐라도서관,제주특별자치도 제주시 정원로 50,24시간 이용가능,Y,제주도청,1899-8852,06,33.479063,126.477324
JD100021,03,탐라도서관,제주특별자치도 제주시 정원로 50,24시간 이용가능,Y,제주도청,1899-8852,06,33.479063,126.477324
JD100022,01,제주특별자치도교육청,제주특별자치도 제주시 문연로 5,24시간 이용가능,Y,제주도청,1899-8852,06,33.490450,126.497622
JD100023,01,걸매축구장,제주특별자치도 서귀포시 서홍로4-26,24시간 이용가능,Y,제주도청,1899-8852,06,33.249188,126.554328
JD100023,02,걸매축구장,제주특별자치도 서귀포시 서홍로4-26,24시간 이용가능,Y,제주도청,1899-8852,06,33.249188,126.554328
JD100024,01,고용복지플러스센터,제주특별자치도 제주시 중앙로 165,24시간 이용가능,Y,제주도청,1899-8852,06,33.504284,126.527160
JD100025,01,남원생활체육관,제주특별자치도 서귀포시 남원읍 태위로 551-27,24시간 이용가능,Y,제주도청,1899-8852,06,33.278057,126.704457
JD100026,01,대륜동 문화복지센터,제주특별자치도 서귀포시 서호남로 10,24시간 이용가능,Y,제주도청,1899-8852,06,33.250293,126.513312
JD100027,01,도장애인종합복지관,제주특별자치도 제주시 516로 3120,24시간 이용가능,Y,제주도청,1899-8852,06,33.452592,126.552784
JD100028,01,동부종합사회복지관,제주특별자치도 서귀포시 성산읍 일출로 14-11,24시간 이용가능,Y,제주도청,1899-8852,06,33.446705,126.913277
JD100028,02,동부종합사회복지관,제주특별자치도 서귀포시 성산읍 일출로 14-11,24시간 이용가능,Y,제주도청,1899-8852,06,33.446705,126.913277
JD100029,01,동제주종합사회복지관,제주특별자치도 제주시 구좌읍 평대 12길 15,24시간 이용가능,Y,제주도청,1899-8852,06,33.523096,126.848905
JD100030,01,서귀포 테니스장,제주특별자치도 서귀포시 동홍로99번길 36,24시간 이용가능,Y,제주도청,1899-8852,06,33.257842,126.563831
JD100030,02,서귀포 테니스장,제주특별자치도 서귀포시 동홍로99번길 36,24시간 이용가능,Y,제주도청,1899-8852,06,33.257842,126.563831
JD100031,01,강정보건지소,제주특별자치도 서귀포시 강정통물로 112,24시간 이용가능,Y,제주도청,1899-8852,06,33.237210,126.477758
JD100032,01,서귀포시서부종합사회복지관,제주특별자치도 서귀포시 대정읍 신영로 23,24시간 이용가능,Y,제주도청,1899-8852,06,33.223843,126.247828
JD100032,02,서귀포시서부종합사회복지관,제주특별자치도 서귀포시 대정읍 신영로 23,24시간 이용가능,Y,제주도청,1899-8852,06,33.223843,126.247828
JD100033,01,서귀포시장애인종합사회복지관,제주특별자치도 서귀포시 인정오름로 24,24시간 이용가능,Y,제주도청,1899-8852,06,33.286786,126.584595
JD100034,01,소망요양원,제주특별자치도 제주시 구좌읍 동김길 150,24시간 이용가능,Y,제주도청,1899-8852,06,33.547932,126.731643
JD100035,01,자광원,제주특별자치도 서귀포시 이어도로 343번길 101,24시간 이용가능,Y,제주도청,1899-8852,06,33.247151,126.448444
JD100036,01,정방동문화의집,제주특별자치도 서귀포시 동부로12번길 11,24시간 이용가능,Y,제주도청,1899-8852,06,33.246493,126.570366
JD100037,01,제주공천포전지훈련센터,제주특별자치도 서귀포시 남원읍 신례로 96,24시간 이용가능,Y,제주도청,1899-8852,06,33.277305,126.641340
JD100037,02,제주공천포전지훈련센터,제주특별자치도 서귀포시 남원읍 신례로 96,24시간 이용가능,Y,제주도청,1899-8852,06,33.277305,126.641340
JD100038,01,제주도농아복지관,제주특별자치도 제주시 우령서로 16길 19,24시간 이용가능,Y,제주도청,1899-8852,06,33.484888,126.425712
JD100038,02,제주도농아복지관,제주특별자치도 제주시 우령서로 16길 19,24시간 이용가능,Y,제주도청,1899-8852,06,33.484888,126.425712
JD100039,01,제주영상미디어센터,제주특별자치도 제주시 신산로 82,24시간 이용가능,Y,제주도청,1899-8852,06,33.506054,126.534899
JD100039,02,제주영상미디어센터,제주특별자치도 제주시 신산로 82,24시간 이용가능,Y,제주도청,1899-8852,06,33.506054,126.534899
JD100040,01,제주시각장애인복지관,제주특별자치도 제주시 아봉로 433,24시간 이용가능,Y,제주도청,1899-8852,06,33.471126,126.581254
JD100041,01,제주애덕의집,제주특별자치도 제주시 기와5길 87,24시간 이용가능,Y,제주도청,1899-8852,06,33.490723,126.558174
JD100042,01,제주양로원,제주특별자치도 제주시 장군내길 68-1,24시간 이용가능,Y,제주도청,1899-8852,06,33.473745,126.448205
JD100043,01,제주월드컵경기장,제주특별자치도 서귀포시 월드컵로 31,24시간 이용가능,Y,제주도청,1899-8852,06,33.246861,126.507135
JD100044,01,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 36번길 1,24시간 이용가능,Y,제주도청,1899-8852,06,33.250079,126.279088
JD100045,01,제주춘강의원,제주특별자치도 제주시 월구 1길 73,24시간 이용가능,Y,제주도청,1899-8852,06,33.493687,126.501710
JD100046,01,조천체육관,제주특별자치도 제주시 조천읍 조천18길 11-1,24시간 이용가능,Y,제주도청,1899-8852,06,33.539190,126.643706
JD100047,01,중앙공용주차장,제주특별자치도 서귀포시 서귀동 291-63(최상층),24시간 이용가능,N,제주도청,1899-8852,06,33.249979,126.562136
JD100047,02,중앙공용주차장,제주특별자치도 서귀포시 서귀동 291-63(최상층),24시간 이용가능,N,제주도청,1899-8852,06,33.249979,126.562136
JD100048,01,해변공연장,제주특별자치도 제주시 중앙로 2,24시간 이용가능,Y,제주도청,1899-8852,06,33.518375,126.523779
JD100049,01,효돈축구공원,제주특별자치도 서귀포시 효돈순환로311-29,24시간 이용가능,Y,제주도청,1899-8852,06,33.25937413,126.61057793
JD100049,02,효돈축구공원,제주특별자치도 서귀포시 효돈순환로311-29,24시간 이용가능,Y,제주도청,1899-8852,06,33.25937413,126.61057793
JD110001,01,제주교도소 민원인주차장,제주특별자치도 제주시 정실동길 51,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4627872,126.515054
JD110002,01,동화초등학교 공영주차장,제주특별자치도 제주시,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.5179387,126.576723
JD110003,01,제주연구원,제주특별자치도 제주시 아연로 253,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4676183,126.514693
JD110004,01,더럭초등학교주차장,제주특별자치도 제주시,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.452799,126.345172
JD110005,01,제주전파관리소,제주특별자치도 제주시 애월읍 도치돌길 385,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4047788,126.372698
JD110006,01,연동대림2차아파트,제주특별자치도 제주시 연화로 25,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.47907543,126.48956311
JD110007,01,노형e-편한세상,제주특별자치도 제주시 수덕로 78,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.48463086,126.467973
JD110008,01,함덕광명샤인빌,제주특별자치도 제주시 조천읍 함덕30길 27,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.538023,126.677073
JD110009,01,하귀휴먼시아1단지아파트,제주특별자치도 제주시 애월읍 하귀9길 45,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4840067,126.4164477
JD110010,01,노형뜨란채아파트,제주특별자치도 제주시 수덕로 44,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.487982,126.4706243
JD110010,02,노형뜨란채아파트,제주특별자치도 제주시 수덕로 44,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.487982,126.4706243
JD110011,01,화북동공영주차장,제주특별자치도 제주시,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.5199554,126.5735082
JD110011,02,화북동공영주차장,제주특별자치도 제주시,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.5199554,126.5735082
JD110012,01,옹포리사무소,제주특별자치도 제주시 한림읍 월계로 21,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4034078,126.2553962
JD110013,01,한림금능농공단지(제주맥주),제주특별자치도 제주시 한림읍 금능농공길 62-11,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.3582846,126.2411858
JD110014,01,한경체육관,제주특별자치도 제주시 한경면 칠전로 41,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.3011526,126.1845393
JD110015,01,하귀문화의집,제주특별자치도 제주시 애월읍 하귀로21길 30,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.47963015,126.40331894
JD110016,01,조천도서관,제주특별자치도 제주시 조천읍 일주동로 1189,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.53769415,126.667639
JD110017,01,에코촌 유스호스텔,제주특별자치도 제주시 조천읍 북흘로 376-9,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.5168867,126.7037204
JD110019,01,중앙병원,제주특별자치도 제주시 월랑로 91,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.49122705,126.46979762
JD110019,02,중앙병원,제주특별자치도 제주시 월랑로 91,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.49122705,126.46979762
JD110020,01,그루터기,제주특별자치도 제주시 원당북로 65,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.53302043,126.60013206
JD110021,01,우도면 조일리사무소,제주특별자치도 제주시 우도면 우도비양길 89,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.5098063,126.9629057
JD110022,01,제주장애인스포츠센터,제주특별자치도 제주시,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.48652631,126.4368259
JD110022,02,제주장애인스포츠센터,제주특별자치도 제주시,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.48652631,126.4368259
JD110023,01,대한적십자 제주혈액원,제주특별자치도 제주시 오남로 45,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4912004,126.520229
JD110024,01,한라도서관,제주특별자치도 제주시 오남로 221,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.47621593,126.516175
JD110025,01,영평하동 마을회관,제주특별자치도 제주시 영강길 142,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4863137,126.5738883
JD110027,01,중엄리사무소,제주특별자치도 제주시 애월읍 중용길 6,24시간 이용가능,Y,제주특별자치도,1899-8852,06,33.4727098,126.372614
