id,cid,name,addr,use_time,free,b_name,b_call,type,x_crdn,y_crdn,cal1,cal2,check,1,2,3,4,5,6
KT201369,1,수원종합씽크,제주특별자치도 제주시 한림읍 한수풀로 97 (대림리),24시간 이용가능,N,케이티,1522-0123,2,33.4205,126.272,2,1,0,0,1,0,0,0,0
KT201370,1,마린뷰펜션,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),24시간 이용가능,N,케이티,1522-0123,2,33.3984,126.245,2,1,0,0,1,0,0,0,0
KT201370,2,마린뷰펜션,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),24시간 이용가능,N,케이티,1522-0123,2,33.3984,126.245,4,2,1,0,2,0,0,0,0
KT201372,1,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,N,케이티,1522-0123,2,33.4971,126.556,2,1,0,0,1,0,0,0,0
KT201372,2,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,N,케이티,1522-0123,2,33.4971,126.556,4,2,1,0,2,0,0,0,0
KT201374,1,동부골프연습장,"제주특별자치도 서귀포시 성산읍 일주동로4098번길 62 (오조리, 동부골프연습장)",24시간 이용가능,N,케이티,1522-0123,2,33.462304,126.903881,2,1,0,0,1,0,0,0,0
KT201375,1,성산리사무소,"제주특별자치도 서귀포시 성산읍 성산중앙로 46 (성산리, 성산리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.463705,126.933967,2,1,0,0,1,0,0,0,0
KT201375,2,성산리사무소,"제주특별자치도 서귀포시 성산읍 성산중앙로 46 (성산리, 성산리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.463705,126.933967,4,2,1,0,2,0,0,0,0
KT201377,1,꿈꾸는노마드,제주특별자치도 서귀포시 선반로 54 (강정동),24시간 이용가능,N,케이티,1522-0123,2,33.2416,126.5,2,1,0,0,1,0,0,0,0
KT201378,1,무릉이리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.2748,126.235,2,1,0,0,1,0,0,0,0
KT201378,2,무릉이리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.2748,126.235,4,2,1,0,2,0,0,0,0
KT201380,1,신평리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2610 (신평리, 신평리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.2653,126.259,2,1,0,0,1,0,0,0,0
KT201381,1,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,2,33.2795,126.582,2,1,0,0,1,0,0,0,0
KT201381,2,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,2,33.2795,126.582,4,2,0,0,2,0,0,0,0
KT201381,3,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,2,33.2795,126.582,6,3,0,0,3,0,0,0,0
KT201381,4,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,케이티,1522-0123,2,33.2795,126.582,8,4,1,0,4,0,0,0,0
KT201385,1,비전지역아동센터,"제주특별자치도 서귀포시 중산간서로 88-5 (강정동, 제주국제순복음교회)",24시간 이용가능,N,케이티,1522-0123,2,33.262129,126.500981,2,1,0,0,1,0,0,0,0
KT201385,2,비전지역아동센터,"제주특별자치도 서귀포시 중산간서로 88-5 (강정동, 제주국제순복음교회)",24시간 이용가능,N,케이티,1522-0123,2,33.262129,126.500981,4,2,1,0,2,0,0,0,0
KT201387,1,뉴월드골프타운,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",24시간 이용가능,N,케이티,1522-0123,2,33.261581,126.506938,2,1,0,0,1,0,0,0,0
KT201387,2,뉴월드골프타운,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",24시간 이용가능,N,케이티,1522-0123,2,33.261581,126.506938,4,2,1,0,2,0,0,0,0
KT201389,1,풍경호스텔,제주특별자치도 서귀포시 남성로 117 (서홍동),24시간 이용가능,N,케이티,1522-0123,2,33.242358,126.552886,2,1,0,0,1,0,0,0,0
KT201389,2,풍경호스텔,제주특별자치도 서귀포시 남성로 117 (서홍동),24시간 이용가능,N,케이티,1522-0123,2,33.242358,126.552886,4,2,1,0,2,0,0,0,0
KT201391,1,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,N,케이티,1522-0123,2,33.2436,126.554,2,1,0,0,1,0,0,0,0
KT201391,2,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,N,케이티,1522-0123,2,33.2436,126.554,4,2,1,0,2,0,0,0,0
KT201393,1,풍경호텔,제주특별자치도 서귀포시 남성중로 147 (서홍동),24시간 이용가능,N,케이티,1522-0123,2,33.244924,126.553442,2,1,0,0,1,0,0,0,0
KT201393,2,풍경호텔,제주특별자치도 서귀포시 남성중로 147 (서홍동),24시간 이용가능,N,케이티,1522-0123,2,33.244924,126.553442,4,2,1,0,2,0,0,0,0
KT201395,1,이승악탐방휴게소,제주특별자치도 서귀포시 남원읍 신례동로 338,평일 09시~18시,N,케이티,1522-0123,2,33.28812,126.626997,2,1,0,0,1,0,0,0,0
KT201395,2,이승악탐방휴게소,제주특별자치도 서귀포시 남원읍 신례동로 338,평일 09시~18시,N,케이티,1522-0123,2,33.28812,126.626997,4,2,1,0,2,0,0,0,0
KT201397,1,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,2,33.24993,126.278254,2,1,0,0,1,0,0,0,0
KT201397,2,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,2,33.24993,126.278254,4,2,0,0,2,0,0,0,0
KT201397,3,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,케이티,1522-0123,2,33.24993,126.278254,6,3,1,0,3,0,0,0,0
KT201400,1,인성리사무실,"제주특별자치도 서귀포시 대정읍 향교로75번길 60 (인성리, 인성리사무소)",24시간 이용가능,N,케이티,1522-0123,2,33.2477,126.28,2,1,0,0,1,0,0,0,0
KT201401,1,송악리조트렌트,제주특별자치도 서귀포시 대정읍 형제해안로 256-8 (상모리),24시간 이용가능,N,케이티,1522-0123,2,33.212335,126.29164,2,1,0,0,1,0,0,0,0
KT201401,2,송악리조트렌트,제주특별자치도 서귀포시 대정읍 형제해안로 256-8 (상모리),24시간 이용가능,N,케이티,1522-0123,2,33.212335,126.29164,4,2,1,0,2,0,0,0,0
KT201403,1,한빛분향소,제주특별자치도 서귀포시 장수로 36 (동홍동),24시간 이용가능,N,케이티,1522-0123,2,33.2565,126.564,2,1,0,0,1,0,0,0,0
KT201404,1,서귀포교회,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",24시간 이용가능,N,케이티,1522-0123,2,33.253492,126.568082,2,1,0,0,1,0,0,0,0
KT201404,2,서귀포교회,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",24시간 이용가능,N,케이티,1522-0123,2,33.253492,126.568082,4,2,1,0,2,0,0,0,0
KT201406,1,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,2,33.2489,126.568,2,1,0,0,1,0,0,0,0
KT201406,2,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,2,33.2489,126.568,4,2,0,0,2,0,0,0,0
KT201406,3,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,2,33.2489,126.568,6,3,0,0,3,0,0,0,0
KT201406,4,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,2,33.2489,126.568,8,4,0,0,4,0,0,0,0
KT201406,5,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,케이티,1522-0123,2,33.2489,126.568,10,5,1,0,5,0,0,0,0
KT201411,1,누가빌리지,"제주특별자치도 서귀포시 산록남로 2704 (토평동, 누가빌리지)",24시간 이용가능,N,케이티,1522-0123,2,33.2974,126.573,2,1,0,0,1,0,0,0,0
KT201411,2,누가빌리지,"제주특별자치도 서귀포시 산록남로 2704 (토평동, 누가빌리지)",24시간 이용가능,N,케이티,1522-0123,2,33.2974,126.573,4,2,1,0,2,0,0,0,0
KT201413,1,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,2,33.2597,126.406,2,1,0,0,1,0,0,0,0
KT201413,2,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,2,33.2597,126.406,4,2,0,0,2,0,0,0,0
KT201413,3,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,2,33.2597,126.406,6,3,0,0,3,0,0,0,0
KT201413,4,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,케이티,1522-0123,2,33.2597,126.406,8,4,1,0,4,0,0,0,0
KT201417,1,샤뜰레펜션,제주특별자치도 서귀포시 서호호근로 20 (서호동),24시간 이용가능,N,케이티,1522-0123,2,33.2483,126.529,2,1,0,0,1,0,0,0,0
KT201417,2,샤뜰레펜션,제주특별자치도 서귀포시 서호호근로 20 (서호동),24시간 이용가능,N,케이티,1522-0123,2,33.2483,126.529,4,2,1,0,2,0,0,0,0
KT201419,1,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,N,케이티,1522-0123,2,33.261281,126.542718,2,1,0,0,1,0,0,0,0
KT201419,2,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,N,케이티,1522-0123,2,33.261281,126.542718,4,2,1,0,2,0,0,0,0
KT201421,1,성산포 성당,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),24시간 이용가능,N,케이티,1522-0123,2,33.454217,126.913783,2,1,0,0,1,0,0,0,0
KT201421,2,성산포 성당,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),24시간 이용가능,N,케이티,1522-0123,2,33.454217,126.913783,4,2,1,0,2,0,0,0,0
KT201423,1,난산리마을회관,"제주특별자치도 서귀포시 성산읍 난산로 39 (난산리, 난산리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.401216,126.870821,2,1,0,0,1,0,0,0,0
KT201423,2,난산리마을회관,"제주특별자치도 서귀포시 성산읍 난산로 39 (난산리, 난산리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.401216,126.870821,4,2,1,0,2,0,0,0,0
KT201425,1,지에스 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),24시간 이용가능,N,케이티,1522-0123,2,33.443587,126.888667,2,1,0,0,1,0,0,0,0
KT201425,2,지에스 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),24시간 이용가능,N,케이티,1522-0123,2,33.443587,126.888667,4,2,1,0,2,0,0,0,0
KT201427,1,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,N,케이티,1522-0123,2,33.41488,126.836329,2,1,0,0,1,0,0,0,0
KT201427,2,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,N,케이티,1522-0123,2,33.41488,126.836329,4,2,1,0,2,0,0,0,0
KT201429,1,브리즈베이호텔,제주특별자치도 서귀포시 성산읍 성산등용로 42 (성산리),24시간 이용가능,N,케이티,1522-0123,2,33.466553,126.930762,2,1,0,0,1,0,0,0,0
KT201430,1,신풍지역아동센터,제주특별자치도 서귀포시 성산읍 신풍상동로14번길 6 (신풍리),평일 09시~18시,N,케이티,1522-0123,2,33.361686,126.834367,2,1,0,0,1,0,0,0,0
KT201431,1,신풍리 사무소,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.361184,126.835474,2,1,0,0,1,0,0,0,0
KT201431,2,신풍리 사무소,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.361184,126.835474,4,2,1,0,2,0,0,0,0
KT201433,1,주식회사아름다운리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644 (시흥리),24시간 이용가능,N,케이티,1522-0123,2,33.475199,126.910048,2,1,0,0,1,0,0,0,0
KT201434,1,서귀포시 산림조합,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),평일 09시~18시,N,케이티,1522-0123,2,33.311378,126.346537,2,1,0,0,1,0,0,0,0
KT201434,2,서귀포시 산림조합,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),평일 09시~18시,N,케이티,1522-0123,2,33.311378,126.346537,4,2,1,0,2,0,0,0,0
KT201436,1,에스케이핀스크주식회사,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),24시간 이용가능,N,케이티,1522-0123,2,33.3144,126.393,2,1,0,0,1,0,0,0,0
KT201436,2,에스케이핀스크주식회사,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),24시간 이용가능,N,케이티,1522-0123,2,33.3144,126.393,4,2,1,0,2,0,0,0,0
KT201438,1,서귀포시 축협,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),평일 09시~18시,N,케이티,1522-0123,2,33.291111,126.318436,2,1,0,0,1,0,0,0,0
KT201438,2,서귀포시 축협,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),평일 09시~18시,N,케이티,1522-0123,2,33.291111,126.318436,4,2,1,0,2,0,0,0,0
KT201440,1,상예일동 마을회관,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",평일 09시~18시,N,케이티,1522-0123,2,33.2487,126.39,2,1,0,0,1,0,0,0,0
KT201440,2,상예일동 마을회관,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",평일 09시~18시,N,케이티,1522-0123,2,33.2487,126.39,4,2,1,0,2,0,0,0,0
KT201442,1,예래오동마을회관,"제주특별자치도 서귀포시 예래로 416 (하예동, 하예하동마을회관)",24시간 이용가능,N,케이티,1522-0123,2,33.2364,126.373,2,1,0,0,1,0,0,0,0
KT201443,1,레지나,제주특별자치도 서귀포시 이어도로 793 (강정동),24시간 이용가능,N,케이티,1522-0123,2,33.236632,126.499993,2,1,0,0,1,0,0,0,0
KT201443,2,레지나,제주특별자치도 서귀포시 이어도로 793 (강정동),24시간 이용가능,N,케이티,1522-0123,2,33.236632,126.499993,4,2,1,0,2,0,0,0,0
KT201445,1,서귀포 귤림성,제주특별자치도 서귀포시 일주동로 8941 (호근동),24시간 이용가능,N,케이티,1522-0123,2,33.250535,126.536507,2,1,0,0,1,0,0,0,0
KT201445,2,서귀포 귤림성,제주특별자치도 서귀포시 일주동로 8941 (호근동),24시간 이용가능,N,케이티,1522-0123,2,33.250535,126.536507,4,2,1,0,2,0,0,0,0
KT201447,1,서귀포제일교회,"제주특별자치도 서귀포시 정방연로 48 (토평동, 제일교회)",24시간 이용가능,N,케이티,1522-0123,2,33.252011,126.577053,2,1,0,0,1,0,0,0,0
KT201447,2,서귀포제일교회,"제주특별자치도 서귀포시 정방연로 48 (토평동, 제일교회)",24시간 이용가능,N,케이티,1522-0123,2,33.252011,126.577053,4,2,1,0,2,0,0,0,0
KT201449,1,상예2동복지타운,제주특별자치도 서귀포시 존제로 10,24시간 이용가능,N,케이티,1522-0123,2,33.2656,126.377,2,1,0,0,1,0,0,0,0
KT201450,1,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,N,케이티,1522-0123,2,33.2459,126.429,2,1,0,0,1,0,0,0,0
KT201450,2,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,N,케이티,1522-0123,2,33.2459,126.429,4,2,1,0,2,0,0,0,0
KT201452,1,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13 (중문동),24시간 이용가능,N,케이티,1522-0123,2,33.2654,126.428,2,1,0,0,1,0,0,0,0
KT201452,2,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13 (중문동),24시간 이용가능,N,케이티,1522-0123,2,33.2654,126.428,4,2,1,0,2,0,0,0,0
KT201454,1,제이하우스,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",24시간 이용가능,N,케이티,1522-0123,2,33.260823,126.485571,2,1,0,0,1,0,0,0,0
KT201454,2,제이하우스,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",24시간 이용가능,N,케이티,1522-0123,2,33.260823,126.485571,4,2,1,0,2,0,0,0,0
KT201456,1,서귀복자성당,"제주특별자치도 서귀포시 중앙로150번길 17 (동홍동, 서귀복자천주교회)",24시간 이용가능,N,케이티,1522-0123,2,33.2597,126.561,2,1,0,0,1,0,0,0,0
KT201457,1,남쪽나라빌,"제주특별자치도 서귀포시 천제연로 133-1 (중문동, 남쪽나라펜션)",24시간 이용가능,N,케이티,1522-0123,2,33.254107,126.419757,2,1,0,0,1,0,0,0,0
KT201457,2,남쪽나라빌,"제주특별자치도 서귀포시 천제연로 133-1 (중문동, 남쪽나라펜션)",24시간 이용가능,N,케이티,1522-0123,2,33.254107,126.419757,4,2,1,0,2,0,0,0,0
KT201459,1,더블루제주라스지오르,제주특별자치도 서귀포시 칠십리로 479 (보목동),24시간 이용가능,N,케이티,1522-0123,2,33.242,126.602,2,1,0,0,1,0,0,0,0
KT201459,2,더블루제주라스지오르,제주특별자치도 서귀포시 칠십리로 479 (보목동),24시간 이용가능,N,케이티,1522-0123,2,33.242,126.602,4,2,1,0,2,0,0,0,0
KT201461,1,호텔화인,제주특별자치도 서귀포시 칠십리로 87 (서귀동),24시간 이용가능,N,케이티,1522-0123,2,33.2404,126.565,2,1,0,0,1,0,0,0,0
KT201461,2,호텔화인,제주특별자치도 서귀포시 칠십리로 87 (서귀동),24시간 이용가능,N,케이티,1522-0123,2,33.2404,126.565,4,2,1,0,2,0,0,0,0
KT201463,1,펠리체리조트,제주특별자치도 서귀포시 태평로 111 (호근동),24시간 이용가능,N,케이티,1522-0123,2,33.244321,126.535072,2,1,0,0,1,0,0,0,0
KT201463,2,펠리체리조트,제주특별자치도 서귀포시 태평로 111 (호근동),24시간 이용가능,N,케이티,1522-0123,2,33.244321,126.535072,4,2,1,0,2,0,0,0,0
KT201465,1,오렌지호스텔,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),24시간 이용가능,N,케이티,1522-0123,2,33.247171,126.557378,2,1,0,0,1,0,0,0,0
KT201465,2,오렌지호스텔,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),24시간 이용가능,N,케이티,1522-0123,2,33.247171,126.557378,4,2,1,0,2,0,0,0,0
KT201467,1,그랜드골프연습장,"제주특별자치도 서귀포시 토평서로 26 (토평동, 그랜드골프연습장)",24시간 이용가능,N,케이티,1522-0123,2,33.276081,126.582967,2,1,0,0,1,0,0,0,0
KT201468,1,록샤인빌파크컨크리클럽,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",24시간 이용가능,N,케이티,1522-0123,2,33.345361,126.788144,2,1,0,0,1,0,0,0,0
KT201468,2,록샤인빌파크컨크리클럽,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",24시간 이용가능,N,케이티,1522-0123,2,33.345361,126.788144,4,2,0,0,2,0,0,0,0
KT201468,3,록샤인빌파크컨크리클럽,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",24시간 이용가능,N,케이티,1522-0123,2,33.345361,126.788144,6,3,1,0,3,0,0,0,0
KT201471,1,OK승마장,"제주특별자치도 서귀포시 표선면 번영로 2595 (성읍리, 정의승마장)",24시간 이용가능,N,케이티,1522-0123,2,33.402687,126.782999,2,1,0,0,1,0,0,0,0
KT201471,2,OK승마장,"제주특별자치도 서귀포시 표선면 번영로 2595 (성읍리, 정의승마장)",24시간 이용가능,N,케이티,1522-0123,2,33.402687,126.782999,4,2,1,0,2,0,0,0,0
KT201473,1,패밀리펜션,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),24시간 이용가능,N,케이티,1522-0123,2,33.350449,126.82374,2,1,0,0,1,0,0,0,0
KT201473,2,패밀리펜션,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),24시간 이용가능,N,케이티,1522-0123,2,33.350449,126.82374,4,2,1,0,2,0,0,0,0
KT201475,1,고금삼계탕,제주특별자치도 서귀포시 표선면 번영로3428번길 7,24시간 이용가능,N,케이티,1522-0123,2,33.350449,126.82374,2,1,0,0,1,0,0,0,0
KT201475,2,고금삼계탕,제주특별자치도 서귀포시 표선면 번영로3428번길 7,24시간 이용가능,N,케이티,1522-0123,2,33.350449,126.82374,4,2,1,0,2,0,0,0,0
KT201477,1,성읍이리마을회,제주특별자치도 서귀포시 표선면 성읍이리로57번길 70 (성읍리),평일 09시~18시,N,케이티,1522-0123,2,33.418095,126.769621,2,1,0,0,1,0,0,0,0
KT201477,2,성읍이리마을회,제주특별자치도 서귀포시 표선면 성읍이리로57번길 70 (성읍리),평일 09시~18시,N,케이티,1522-0123,2,33.418095,126.769621,4,2,1,0,2,0,0,0,0
KT201479,1,제주통나무휴야펜션,"제주특별자치도 서귀포시 표선면 번영로 3328 (하천리, 제주통나무펜션)",24시간 이용가능,N,케이티,1522-0123,2,33.351125,126.823788,2,1,0,0,1,0,0,0,0
KT201479,2,제주통나무휴야펜션,"제주특별자치도 서귀포시 표선면 번영로 3328 (하천리, 제주통나무펜션)",24시간 이용가능,N,케이티,1522-0123,2,33.351125,126.823788,4,2,1,0,2,0,0,0,0
KT201481,1,크라운골프클럽,"제주특별자치도 서귀포시 표선면 가시로 219 (세화리, 크라운골프장)",24시간 이용가능,N,케이티,1522-0123,2,33.3393,126.802,2,1,0,0,1,0,0,0,0
KT201481,2,크라운골프클럽,"제주특별자치도 서귀포시 표선면 가시로 219 (세화리, 크라운골프장)",24시간 이용가능,N,케이티,1522-0123,2,33.3393,126.802,4,2,1,0,2,0,0,0,0
KT201483,1,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,케이티,1522-0123,2,33.3059,126.792,2,1,0,0,1,0,0,0,0
KT201483,2,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,케이티,1522-0123,2,33.3059,126.792,4,2,0,0,2,0,0,0,0
KT201483,3,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,케이티,1522-0123,2,33.3059,126.792,6,3,0,0,3,0,0,0,0
KT201483,4,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,케이티,1522-0123,2,33.3059,126.792,8,4,0,0,4,0,0,0,0
KT201483,5,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,케이티,1522-0123,2,33.3059,126.792,10,5,1,0,5,0,0,0,0
KT201488,1,세인트존스베리아카,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 9 (구억리),24시간 이용가능,N,케이티,1522-0123,2,33.284,126.284,2,1,0,0,1,0,0,0,0
KT201488,2,세인트존스베리아카,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 9 (구억리),24시간 이용가능,N,케이티,1522-0123,2,33.284,126.284,4,2,0,0,2,0,0,0,0
KT201488,3,세인트존스베리아카,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 9 (구억리),24시간 이용가능,N,케이티,1522-0123,2,33.284,126.284,6,3,0,0,3,0,0,0,0
KT201488,4,세인트존스베리아카,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 9 (구억리),24시간 이용가능,N,케이티,1522-0123,2,33.284,126.284,8,4,0,0,4,0,0,0,0
KT201488,5,세인트존스베리아카,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 9 (구억리),24시간 이용가능,N,케이티,1522-0123,2,33.284,126.284,10,5,1,0,5,0,0,0,0
KT201526,1,꿈쟁이지역아동센터,제주특별자치도 제주시 용문로17길 23-6 (용담이동),24시간 이용가능,N,케이티,1522-0123,2,33.5073,126.507,2,1,0,0,1,0,0,0,0
KT201527,1,덕천리새마을회,"제주특별자치도 제주시 구좌읍 덕평로 365 (덕천리, 덕천리사무소)",24시간 이용가능,N,케이티,1522-0123,2,33.50216,126.771474,2,1,0,0,1,0,0,0,0
KT201528,1,우성계공조,제주특별자치도 제주시 애월읍 광령평화2길 119 (광령리),24시간 이용가능,N,케이티,1522-0123,2,33.434991,126.434334,2,1,0,0,1,0,0,0,0
KT201529,1,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5 (해안동),24시간 이용가능,N,케이티,1522-0123,2,33.4646,126.453,2,1,0,0,1,0,0,0,0
KT201529,2,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5 (해안동),24시간 이용가능,N,케이티,1522-0123,2,33.4646,126.453,4,2,1,0,2,0,0,0,0
KT201530,1,중문제일행복한홈스쿨아동센터,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",24시간 이용가능,N,케이티,1522-0123,2,33.2541,126.433,2,1,0,0,1,0,0,0,0
KT201530,2,중문제일행복한홈스쿨아동센터,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",24시간 이용가능,N,케이티,1522-0123,2,33.2541,126.433,4,2,1,0,2,0,0,0,0
KT201531,1,신흥일리새마을회,"제주특별자치도 서귀포시 남원읍 신흥로 34 (신흥리, 신흥1리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.3041,126.767,2,1,0,0,1,0,0,0,0
KT201531,2,신흥일리새마을회,"제주특별자치도 서귀포시 남원읍 신흥로 34 (신흥리, 신흥1리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.3041,126.767,4,2,1,0,2,0,0,0,0
KT201532,1,구억리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2380 (구억리, 구억리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.2728,126.279,2,1,0,0,1,0,0,0,0
KT201533,1,안성리마을회,"제주특별자치도 서귀포시 대정읍 추사로 10-1 (안성리, 안성리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.2501,126.282,2,1,0,0,1,0,0,0,0
KT201533,2,안성리마을회,"제주특별자치도 서귀포시 대정읍 추사로 10-1 (안성리, 안성리사무소)",평일 09시~18시,N,케이티,1522-0123,2,33.2501,126.282,4,2,1,0,2,0,0,0,0
KT201534,1,하예일마을회,제주특별자치도 서귀포시 하예로 1-3 (하예동),평일 09시~18시,N,케이티,1522-0123,2,33.2435,126.386,2,1,0,0,1,0,0,0,0
KT201534,2,하예일마을회,제주특별자치도 서귀포시 하예로 1-3 (하예동),평일 09시~18시,N,케이티,1522-0123,2,33.2435,126.386,4,2,1,0,2,0,0,0,0
