시도,시군구,읍면동,업종,연령대,성별,날짜,이용자수,이용횟수,이용액
제주도,서귀포시,도심,문화/레져,60대이상,여,201708,155,193,10501130
제주도,서귀포시,도심,문화/레져,60대이상,남,201708,442,597,51838760
제주도,서귀포시,도심,문화/레져,50대,여,201708,464,556,24449780
제주도,서귀포시,도심,문화/레져,50대,남,201708,1035,1292,91325460
제주도,서귀포시,도심,문화/레져,40대,여,201708,1124,1385,48564350
제주도,서귀포시,도심,문화/레져,40대,남,201708,1601,1932,87576057
제주도,서귀포시,도심,문화/레져,30대,여,201708,1072,1264,42711640
제주도,서귀포시,도심,문화/레져,30대,남,201708,1194,1396,48157980
제주도,서귀포시,도심,문화/레져,20대,여,201708,804,925,24871534
제주도,서귀포시,도심,문화/레져,20대,남,201708,962,1121,28975800
제주도,서귀포시,도심,문화/레져,20 미만,여,201708,11,12,247800
제주도,서귀포시,도심,문화/레져,20 미만,남,201708,16,18,441200
제주도,서귀포시,도심,기타,60대이상,여,201708,451,748,38001540
제주도,서귀포시,도심,기타,60대이상,남,201708,796,1312,58926910
제주도,서귀포시,도심,기타,50대,여,201708,902,1342,52225260
제주도,서귀포시,도심,기타,50대,남,201708,1600,2631,100580035
제주도,서귀포시,도심,기타,40대,여,201708,1357,1970,69148092
제주도,서귀포시,도심,기타,40대,남,201708,2333,3547,125880842
제주도,서귀포시,도심,기타,30대,여,201708,2107,3042,102732063
제주도,서귀포시,도심,기타,30대,남,201708,2175,2939,78892210
제주도,서귀포시,도심,기타,20대,여,201708,1641,2030,46496170
제주도,서귀포시,도심,기타,20대,남,201708,1190,1461,32290330
제주도,서귀포시,도심,기타,20 미만,여,201708,13,14,194000
제주도,서귀포시,도심,교통,60대이상,여,201708,289,353,17138285
제주도,서귀포시,도심,교통,60대이상,남,201708,721,906,44086525
제주도,서귀포시,도심,교통,50대,여,201708,790,885,40455279
제주도,서귀포시,도심,교통,50대,남,201708,1690,2060,97779443
제주도,서귀포시,도심,교통,40대,여,201708,1286,1467,60758856
제주도,서귀포시,도심,교통,40대,남,201708,2899,3306,142065098
제주도,서귀포시,도심,교통,30대,여,201708,1732,1898,70136543
제주도,서귀포시,도심,교통,30대,남,201708,2797,3184,116571121
제주도,서귀포시,도심,교통,20대,여,201708,1149,1211,40790569
제주도,서귀포시,도심,교통,20대,남,201708,1415,1512,47523109
제주도,제주시,읍면,유흥,60대이상,남,201707,32,40,6754500
제주도,제주시,읍면,유흥,50대,여,201707,32,37,1768300
제주도,제주시,읍면,유흥,50대,남,201707,136,198,31713300
제주도,제주시,읍면,유흥,40대,여,201707,80,108,6039100
제주도,제주시,읍면,유흥,40대,남,201707,172,242,25689500
제주도,제주시,읍면,유흥,30대,여,201707,188,209,7699900
제주도,제주시,읍면,유흥,30대,남,201707,193,222,13521800
제주도,제주시,읍면,유흥,20대,여,201707,229,246,5268400
제주도,제주시,읍면,유흥,20대,남,201707,117,139,5182300
제주도,제주시,읍면,식음료,60대이상,여,201707,1868,3013,116263600
제주도,제주시,읍면,식음료,60대이상,남,201707,2998,4915,192246860
제주도,제주시,읍면,식음료,50대,여,201707,5236,7837,243789286
제주도,제주시,읍면,식음료,50대,남,201707,7367,12009,422040008
제주도,제주시,읍면,식음료,40대,여,201707,9317,14957,466230180
제주도,제주시,읍면,식음료,40대,남,201707,12343,20809,687998948
제주도,제주시,읍면,식음료,30대,여,201707,17207,28452,737357799
제주도,제주시,읍면,식음료,30대,남,201707,16989,27388,730789487
제주도,제주시,읍면,식음료,20대,여,201707,21112,33694,708725750
제주도,제주시,읍면,식음료,20대,남,201707,12476,18544,411930150
제주도,제주시,읍면,식음료,20 미만,여,201707,221,314,5719900
제주도,제주시,읍면,식음료,20 미만,남,201707,119,184,4145700
제주도,제주시,읍면,숙박,60대이상,여,201707,120,187,17383060
제주도,제주시,읍면,숙박,60대이상,남,201707,210,327,44427560
제주도,제주시,읍면,숙박,50대,여,201707,301,388,37232560
제주도,제주시,읍면,숙박,50대,남,201707,576,797,82214400
제주도,제주시,읍면,숙박,40대,여,201707,792,1134,101664494
제주도,제주시,읍면,숙박,40대,남,201707,1231,1810,170366288
제주도,제주시,읍면,숙박,30대,여,201707,1109,1488,130127860
제주도,제주시,읍면,숙박,30대,남,201707,1139,1543,119833895
제주도,제주시,읍면,숙박,20대,여,201707,719,848,54766460
제주도,제주시,읍면,숙박,20대,남,201707,580,676,42053056
제주도,제주시,읍면,쇼핑,60대이상,여,201707,1236,2845,64152200
제주도,제주시,읍면,쇼핑,60대이상,남,201707,1835,4456,94107510
제주도,제주시,읍면,쇼핑,50대,여,201707,2607,5129,107373010
제주도,제주시,읍면,쇼핑,50대,남,201707,4884,11877,191852240
제주도,제주시,읍면,쇼핑,40대,여,201707,5410,10621,194304150
제주도,제주시,읍면,쇼핑,40대,남,201707,9372,22174,344062985
제주도,제주시,읍면,쇼핑,30대,여,201707,8934,16069,237286300
제주도,제주시,읍면,쇼핑,30대,남,201707,11695,23613,305836970
제주도,제주시,읍면,쇼핑,20대,여,201707,9540,15409,148053330
제주도,제주시,읍면,쇼핑,20대,남,201707,9050,16652,160311924
제주도,제주시,읍면,쇼핑,20 미만,여,201707,136,224,1795770
제주도,제주시,읍면,쇼핑,20 미만,남,201707,179,422,3851620
제주도,제주시,읍면,소매,60대이상,여,201707,384,478,22017692
제주도,제주시,읍면,소매,60대이상,남,201707,472,613,25504789
제주도,제주시,읍면,소매,50대,여,201707,915,1142,55576180
제주도,제주시,읍면,소매,50대,남,201707,1220,1522,57983388
제주도,제주시,읍면,소매,40대,여,201707,1442,1895,60648940
제주도,제주시,읍면,소매,40대,남,201707,1876,2531,70304847
제주도,제주시,읍면,소매,30대,여,201707,2092,2565,69390030
제주도,제주시,읍면,소매,30대,남,201707,2106,2682,66974969
제주도,제주시,읍면,소매,20대,여,201707,2747,3182,77271310
제주도,제주시,읍면,소매,20대,남,201707,1724,2026,47600690
제주도,제주시,읍면,소매,20 미만,여,201707,67,79,1110180
제주도,제주시,읍면,소매,20 미만,남,201707,38,54,711800
제주도,제주시,읍면,문화/레져,60대이상,여,201707,429,606,34476195
제주도,제주시,읍면,문화/레져,60대이상,남,201707,830,1211,133274410
제주도,제주시,읍면,문화/레져,50대,여,201707,1081,1401,65078695
제주도,제주시,읍면,문화/레져,50대,남,201707,1944,2607,253516660
제주도,제주시,읍면,문화/레져,40대,여,201707,1913,2653,81344620
제주도,제주시,읍면,문화/레져,40대,남,201707,2633,3638,167594470
제주도,제주시,읍면,문화/레져,30대,여,201707,2190,2961,62046680
제주도,제주시,읍면,문화/레져,30대,남,201707,2105,2855,64387500
제주도,제주시,읍면,문화/레져,20대,여,201707,1762,2162,36198230
제주도,제주시,읍면,문화/레져,20대,남,201707,1228,1619,33435020
제주도,제주시,읍면,문화/레져,20 미만,여,201707,56,74,611800
제주도,제주시,읍면,문화/레져,20 미만,남,201707,33,58,385100
제주도,제주시,읍면,기타,60대이상,여,201707,192,325,11905290
제주도,제주시,읍면,기타,60대이상,남,201707,337,641,27176757
제주도,제주시,읍면,기타,50대,여,201707,433,663,40805577
제주도,제주시,읍면,기타,50대,남,201707,702,1068,50583524
제주도,제주시,읍면,기타,40대,여,201707,642,981,52112561
제주도,제주시,읍면,기타,40대,남,201707,978,1523,83722555
제주도,제주시,읍면,기타,30대,여,201707,909,1249,50175618
제주도,제주시,읍면,기타,30대,남,201707,856,1215,47595956
제주도,제주시,읍면,기타,20대,여,201707,1121,1326,31691718
제주도,제주시,읍면,기타,20대,남,201707,588,713,18756753
제주도,제주시,읍면,교통,60대이상,여,201707,523,639,30879286
제주도,제주시,읍면,교통,60대이상,남,201707,1266,1552,85271999
제주도,제주시,읍면,교통,50대,여,201707,1623,1924,78890395
제주도,제주시,읍면,교통,50대,남,201707,3327,3964,194678757
제주도,제주시,읍면,교통,40대,여,201707,2322,2653,103476158
제주도,제주시,읍면,교통,40대,남,201707,4428,5332,252309447
제주도,제주시,읍면,교통,30대,여,201707,3466,3978,123284483
제주도,제주시,읍면,교통,30대,남,201707,5389,6143,228370690
제주도,제주시,읍면,교통,20대,여,201707,4312,4870,101905171
제주도,제주시,읍면,교통,20대,남,201707,3661,4015,106104930
제주도,제주시,읍면,교통,20 미만,여,201707,16,21,264400
제주도,제주시,읍면,교통,20 미만,남,201707,19,22,461710
제주도,제주시,도심,유흥,60대이상,여,201707,58,76,11495300
제주도,제주시,도심,유흥,60대이상,남,201707,207,277,41532000
제주도,제주시,도심,유흥,50대,여,201707,175,231,25872500
제주도,제주시,도심,유흥,50대,남,201707,797,1175,203595050
제주도,제주시,도심,유흥,40대,여,201707,236,285,28370010
제주도,제주시,도심,유흥,40대,남,201707,1086,1514,256286000
제주도,제주시,도심,유흥,30대,여,201707,327,399,27347400
제주도,제주시,도심,유흥,30대,남,201707,910,1243,126739050
제주도,제주시,도심,유흥,20대,여,201707,409,496,19138275
제주도,제주시,도심,유흥,20대,남,201707,615,823,61299850
제주도,제주시,도심,식음료,60대이상,여,201707,3554,5021,185743740
제주도,제주시,도심,식음료,60대이상,남,201707,6202,9430,370749645
제주도,제주시,도심,식음료,50대,여,201707,9470,13359,447820414
제주도,제주시,도심,식음료,50대,남,201707,16438,25895,1009001078
제주도,제주시,도심,식음료,40대,여,201707,14836,21548,665995716
제주도,제주시,도심,식음료,40대,남,201707,23638,36902,1255290415
제주도,제주시,도심,식음료,30대,여,201707,23171,32705,805673086
제주도,제주시,도심,식음료,30대,남,201707,27123,40582,1088420026
제주도,제주시,도심,식음료,20대,여,201707,26960,37657,738446460
제주도,제주시,도심,식음료,20대,남,201707,20118,29567,638065679
제주도,제주시,도심,식음료,20 미만,여,201707,331,492,7270980
제주도,제주시,도심,식음료,20 미만,남,201707,293,409,7687110
제주도,제주시,도심,숙박,60대이상,여,201707,231,321,59533881
제주도,제주시,도심,숙박,60대이상,남,201707,452,608,67941912
제주도,제주시,도심,숙박,50대,여,201707,590,767,101998419
제주도,제주시,도심,숙박,50대,남,201707,1484,2102,262735835
제주도,제주시,도심,숙박,40대,여,201707,1087,1407,160565671
제주도,제주시,도심,숙박,40대,남,201707,2078,2757,296564672
제주도,제주시,도심,숙박,30대,여,201707,1449,1822,177882054
제주도,제주시,도심,숙박,30대,남,201707,1904,2525,228908845
제주도,제주시,도심,숙박,20대,여,201707,1395,1609,128482117
제주도,제주시,도심,숙박,20대,남,201707,1176,1378,97943169
제주도,제주시,도심,숙박,20 미만,남,201707,6,6,290290
제주도,제주시,도심,쇼핑,60대이상,여,201707,4363,8369,391737979
제주도,제주시,도심,쇼핑,60대이상,남,201707,6809,14355,586540378
제주도,제주시,도심,쇼핑,50대,여,201707,10568,20579,879047274
제주도,제주시,도심,쇼핑,50대,남,201707,18320,41553,1344528950
제주도,제주시,도심,쇼핑,40대,여,201707,15885,31357,1208270843
제주도,제주시,도심,쇼핑,40대,남,201707,27398,62189,1802891850
제주도,제주시,도심,쇼핑,30대,여,201707,22643,41861,1442529247
제주도,제주시,도심,쇼핑,30대,남,201707,30226,63663,1643681565
제주도,제주시,도심,쇼핑,20대,여,201707,25670,44924,1152335933
제주도,제주시,도심,쇼핑,20대,남,201707,24017,48863,882052808
제주도,제주시,도심,쇼핑,20 미만,여,201707,389,715,16803811
제주도,제주시,도심,쇼핑,20 미만,남,201707,414,723,10129240
제주도,제주시,도심,소매,60대이상,여,201707,1996,2521,153887410
제주도,제주시,도심,소매,60대이상,남,201707,2444,3001,199655157
제주도,제주시,도심,소매,50대,여,201707,4494,5608,290014640
제주도,제주시,도심,소매,50대,남,201707,5553,6788,376715040
제주도,제주시,도심,소매,40대,여,201707,6388,8042,378303200
제주도,제주시,도심,소매,40대,남,201707,7226,9009,420977730
제주도,제주시,도심,소매,30대,여,201707,8911,10888,390189730
제주도,제주시,도심,소매,30대,남,201707,8288,9951,391329163
제주도,제주시,도심,소매,20대,여,201707,11104,13593,354257165
제주도,제주시,도심,소매,20대,남,201707,6419,7456,218181440
제주도,제주시,도심,소매,20 미만,여,201707,219,275,5736200
제주도,제주시,도심,소매,20 미만,남,201707,137,163,3557000
제주도,제주시,도심,문화/레져,60대이상,여,201707,164,217,11095015
제주도,제주시,도심,문화/레져,60대이상,남,201707,318,418,39327204
제주도,제주시,도심,문화/레져,50대,여,201707,468,607,25280214
제주도,제주시,도심,문화/레져,50대,남,201707,1029,1293,104958224
제주도,제주시,도심,문화/레져,40대,여,201707,970,1299,39583815
제주도,제주시,도심,문화/레져,40대,남,201707,1599,2107,85332704
제주도,제주시,도심,문화/레져,30대,여,201707,1247,1561,34013113
제주도,제주시,도심,문화/레져,30대,남,201707,1505,1868,53694851
제주도,제주시,도심,문화/레져,20대,여,201707,1876,2240,39239990
제주도,제주시,도심,문화/레져,20대,남,201707,1961,2652,48634660
제주도,제주시,도심,문화/레져,20 미만,여,201707,36,40,444400
제주도,제주시,도심,문화/레져,20 미만,남,201707,56,70,746100
제주도,제주시,도심,기타,60대이상,여,201707,1534,2540,150171050
제주도,제주시,도심,기타,60대이상,남,201707,2537,4339,296005882
제주도,제주시,도심,기타,50대,여,201707,3812,6237,394329097
제주도,제주시,도심,기타,50대,남,201707,6480,10545,640982102
제주도,제주시,도심,기타,40대,여,201707,6656,10672,835195981
제주도,제주시,도심,기타,40대,남,201707,9344,15214,1101591194
제주도,제주시,도심,기타,30대,여,201707,11194,17380,1665329161
제주도,제주시,도심,기타,30대,남,201707,11106,16745,1367639591
제주도,제주시,도심,기타,20대,여,201707,11070,15209,1454286709
제주도,제주시,도심,기타,20대,남,201707,6917,9484,714292317
제주도,제주시,도심,기타,20 미만,여,201707,102,157,14146370
제주도,제주시,도심,기타,20 미만,남,201707,80,141,9751810
제주도,제주시,도심,교통,60대이상,여,201707,1251,1615,146267421
제주도,제주시,도심,교통,60대이상,남,201707,2399,3092,272814347
제주도,제주시,도심,교통,50대,여,201707,3749,4769,419952208
제주도,제주시,도심,교통,50대,남,201707,7355,9403,792270656
제주도,제주시,도심,교통,40대,여,201707,6299,7950,723891152
제주도,제주시,도심,교통,40대,남,201707,11375,14284,1204388393
제주도,제주시,도심,교통,30대,여,201707,10076,12279,1084159497
제주도,제주시,도심,교통,30대,남,201707,14025,17096,1429749861
제주도,제주시,도심,교통,20대,여,201707,9433,11414,961352508
제주도,제주시,도심,교통,20대,남,201707,8688,10518,826876744
제주도,제주시,도심,교통,20 미만,여,201707,35,50,4283620
제주도,제주시,도심,교통,20 미만,남,201707,35,46,3838505
제주도,서귀포시,읍면,유흥,60대이상,여,201707,18,23,2818500
제주도,서귀포시,읍면,유흥,60대이상,남,201707,52,85,9335000
제주도,서귀포시,읍면,유흥,50대,여,201707,31,43,4341000
제주도,서귀포시,읍면,유흥,50대,남,201707,184,282,34664500
제주도,서귀포시,읍면,유흥,40대,여,201707,44,51,5447000
제주도,서귀포시,읍면,유흥,40대,남,201707,176,275,37677500
제주도,서귀포시,읍면,유흥,30대,여,201707,65,72,3760500
제주도,서귀포시,읍면,유흥,30대,남,201707,134,182,17478500
제주도,서귀포시,읍면,유흥,20대,여,201707,86,96,3568000
제주도,서귀포시,읍면,유흥,20대,남,201707,106,132,6824000
제주도,서귀포시,읍면,식음료,60대이상,여,201707,1483,2128,93598011
제주도,서귀포시,읍면,식음료,60대이상,남,201707,2474,3868,182551440
제주도,서귀포시,읍면,식음료,50대,여,201707,3937,5806,209722370
제주도,서귀포시,읍면,식음료,50대,남,201707,5920,9540,386800620
제주도,서귀포시,읍면,식음료,40대,여,201707,6629,9985,348486954
제주도,서귀포시,읍면,식음료,40대,남,201707,9177,15041,543720436
제주도,서귀포시,읍면,식음료,30대,여,201707,10371,15705,445110055
제주도,서귀포시,읍면,식음료,30대,남,201707,11287,17377,527013715
제주도,서귀포시,읍면,식음료,20대,여,201707,10805,15582,371762300
제주도,서귀포시,읍면,식음료,20대,남,201707,7662,11180,276359470
제주도,서귀포시,읍면,식음료,20 미만,여,201707,173,228,3694900
제주도,서귀포시,읍면,식음료,20 미만,남,201707,107,140,3035240
제주도,서귀포시,읍면,숙박,60대이상,여,201707,163,207,15025458
제주도,서귀포시,읍면,숙박,60대이상,남,201707,247,360,26510060
제주도,서귀포시,읍면,숙박,50대,여,201707,520,637,45188240
제주도,서귀포시,읍면,숙박,50대,남,201707,697,949,76834465
제주도,서귀포시,읍면,숙박,40대,여,201707,877,1272,80811045
제주도,서귀포시,읍면,숙박,40대,남,201707,1180,1849,130097764
제주도,서귀포시,읍면,숙박,30대,여,201707,1417,1892,80924255
제주도,서귀포시,읍면,숙박,30대,남,201707,1415,1894,107726437
제주도,서귀포시,읍면,숙박,20대,여,201707,2300,2818,55281470
제주도,서귀포시,읍면,숙박,20대,남,201707,1184,1465,37350685
제주도,서귀포시,읍면,숙박,20 미만,여,201707,41,49,818600
제주도,서귀포시,읍면,숙박,20 미만,남,201707,19,20,350800
제주도,서귀포시,읍면,쇼핑,60대이상,여,201707,901,2352,49866367
제주도,서귀포시,읍면,쇼핑,60대이상,남,201707,1571,3917,69541370
제주도,서귀포시,읍면,쇼핑,50대,여,201707,2214,5045,89264850
제주도,서귀포시,읍면,쇼핑,50대,남,201707,4094,10304,158722790
제주도,서귀포시,읍면,쇼핑,40대,여,201707,3927,7669,132673160
제주도,서귀포시,읍면,쇼핑,40대,남,201707,7115,17861,255436777
제주도,서귀포시,읍면,쇼핑,30대,여,201707,5641,10251,141688030
제주도,서귀포시,읍면,쇼핑,30대,남,201707,8030,16888,208417251
제주도,서귀포시,읍면,쇼핑,20대,여,201707,5876,9951,95315110
제주도,서귀포시,읍면,쇼핑,20대,남,201707,6564,13416,127255302
제주도,서귀포시,읍면,쇼핑,20 미만,여,201707,96,164,966550
제주도,서귀포시,읍면,쇼핑,20 미만,남,201707,136,248,1406370
제주도,서귀포시,읍면,소매,60대이상,여,201707,614,779,72197130
제주도,서귀포시,읍면,소매,60대이상,남,201707,724,890,54839096
제주도,서귀포시,읍면,소매,50대,여,201707,1316,1663,85372450
제주도,서귀포시,읍면,소매,50대,남,201707,1507,1884,80181588
제주도,서귀포시,읍면,소매,40대,여,201707,2082,2611,85524007
제주도,서귀포시,읍면,소매,40대,남,201707,2387,3082,99451300
제주도,서귀포시,읍면,소매,30대,여,201707,2590,3119,83707470
제주도,서귀포시,읍면,소매,30대,남,201707,2477,3013,81670035
제주도,서귀포시,읍면,소매,20대,여,201707,2944,3443,68173714
제주도,서귀포시,읍면,소매,20대,남,201707,1610,1950,37733320
제주도,서귀포시,읍면,소매,20 미만,여,201707,84,99,1409200
제주도,서귀포시,읍면,소매,20 미만,남,201707,22,23,206000
제주도,서귀포시,읍면,문화/레져,60대이상,여,201707,438,572,42781022
제주도,서귀포시,읍면,문화/레져,60대이상,남,201707,803,1151,110102481
제주도,서귀포시,읍면,문화/레져,50대,여,201707,1082,1321,73357036
제주도,서귀포시,읍면,문화/레져,50대,남,201707,1746,2251,174164128
제주도,서귀포시,읍면,문화/레져,40대,여,201707,2241,2922,125116057
제주도,서귀포시,읍면,문화/레져,40대,남,201707,3055,3952,214181729
제주도,서귀포시,읍면,문화/레져,30대,여,201707,3055,3945,141457214
제주도,서귀포시,읍면,문화/레져,30대,남,201707,3049,3963,155453827
제주도,서귀포시,읍면,문화/레져,20대,여,201707,2536,2917,70769474
제주도,서귀포시,읍면,문화/레져,20대,남,201707,1778,2081,55143912
제주도,서귀포시,읍면,문화/레져,20 미만,여,201707,35,36,499100
제주도,서귀포시,읍면,문화/레져,20 미만,남,201707,14,15,281000
제주도,서귀포시,읍면,기타,60대이상,여,201707,317,502,24287000
제주도,서귀포시,읍면,기타,60대이상,남,201707,508,874,43544750
제주도,서귀포시,읍면,기타,50대,여,201707,607,901,28551860
제주도,서귀포시,읍면,기타,50대,남,201707,994,1590,68007484
제주도,서귀포시,읍면,기타,40대,여,201707,917,1243,50364900
제주도,서귀포시,읍면,기타,40대,남,201707,1454,2168,75103295
제주도,서귀포시,읍면,기타,30대,여,201707,1219,1592,39511880
제주도,서귀포시,읍면,기타,30대,남,201707,1408,1877,38482159
제주도,서귀포시,읍면,기타,20대,여,201707,1046,1172,15537500
제주도,서귀포시,읍면,기타,20대,남,201707,1000,1207,16900920
제주도,서귀포시,읍면,기타,20 미만,여,201707,15,17,260500
제주도,서귀포시,읍면,기타,20 미만,남,201707,8,9,127000
제주도,서귀포시,읍면,교통,60대이상,여,201707,245,338,15659862
제주도,서귀포시,읍면,교통,60대이상,남,201707,514,733,34596861
제주도,서귀포시,읍면,교통,50대,여,201707,580,725,31380870
제주도,서귀포시,읍면,교통,50대,남,201707,1229,1554,69888268
제주도,서귀포시,읍면,교통,40대,여,201707,806,987,44397486
제주도,서귀포시,읍면,교통,40대,남,201707,1827,2289,93315367
제주도,서귀포시,읍면,교통,30대,여,201707,1143,1279,43658691
제주도,서귀포시,읍면,교통,30대,남,201707,1792,2145,77319326
제주도,서귀포시,읍면,교통,20대,여,201707,971,1045,30966576
제주도,서귀포시,읍면,교통,20대,남,201707,1176,1309,39864661
제주도,서귀포시,도심,유흥,60대이상,여,201707,32,44,7556900
제주도,서귀포시,도심,유흥,60대이상,남,201707,53,71,11957800
제주도,서귀포시,도심,유흥,50대,여,201707,71,83,6626200
제주도,서귀포시,도심,유흥,50대,남,201707,293,394,65866400
제주도,서귀포시,도심,유흥,40대,여,201707,69,88,7427700
제주도,서귀포시,도심,유흥,40대,남,201707,376,534,81808900
제주도,서귀포시,도심,유흥,30대,여,201707,153,185,9563500
제주도,서귀포시,도심,유흥,30대,남,201707,414,569,52628500
제주도,서귀포시,도심,유흥,20대,여,201707,274,372,12303300
제주도,서귀포시,도심,유흥,20대,남,201707,444,670,24392000
제주도,서귀포시,도심,식음료,60대이상,여,201707,1850,2551,111899950
제주도,서귀포시,도심,식음료,60대이상,남,201707,3107,4774,223850529
제주도,서귀포시,도심,식음료,50대,여,201707,4411,5983,245988080
제주도,서귀포시,도심,식음료,50대,남,201707,7542,11201,496407899
제주도,서귀포시,도심,식음료,40대,여,201707,7660,10592,413994690
제주도,서귀포시,도심,식음료,40대,남,201707,11792,17750,753925266
제주도,서귀포시,도심,식음료,30대,여,201707,11748,15665,528190153
제주도,서귀포시,도심,식음료,30대,남,201707,13899,19408,685449585
제주도,서귀포시,도심,식음료,20대,여,201707,11432,15233,403275640
제주도,서귀포시,도심,식음료,20대,남,201707,9127,12439,345073350
제주도,서귀포시,도심,식음료,20 미만,여,201707,133,202,3924580
제주도,서귀포시,도심,식음료,20 미만,남,201707,132,176,3331550
제주도,서귀포시,도심,숙박,60대이상,여,201707,197,281,53799863
제주도,서귀포시,도심,숙박,60대이상,남,201707,432,630,166335186
제주도,서귀포시,도심,숙박,50대,여,201707,473,623,101829391
제주도,서귀포시,도심,숙박,50대,남,201707,904,1216,216306899
제주도,서귀포시,도심,숙박,40대,여,201707,1254,1812,281509141
제주도,서귀포시,도심,숙박,40대,남,201707,1939,2861,452945005
제주도,서귀포시,도심,숙박,30대,여,201707,1893,2756,360012115
제주도,서귀포시,도심,숙박,30대,남,201707,2097,3104,429803753
제주도,서귀포시,도심,숙박,20대,여,201707,1359,1643,146122557
제주도,서귀포시,도심,숙박,20대,남,201707,951,1216,113620080
제주도,서귀포시,도심,숙박,20 미만,남,201707,17,26,688638
제주도,서귀포시,도심,쇼핑,60대이상,여,201707,1527,3390,111057120
제주도,서귀포시,도심,쇼핑,60대이상,남,201707,2282,5095,139154300
제주도,서귀포시,도심,쇼핑,50대,여,201707,3421,6692,187238480
제주도,서귀포시,도심,쇼핑,50대,남,201707,6174,14739,312871230
제주도,서귀포시,도심,쇼핑,40대,여,201707,6285,11394,306601868
제주도,서귀포시,도심,쇼핑,40대,남,201707,10821,23790,487582973
제주도,서귀포시,도심,쇼핑,30대,여,201707,9269,15445,325199744
제주도,서귀포시,도심,쇼핑,30대,남,201707,12793,24996,447207320
제주도,서귀포시,도심,쇼핑,20대,여,201707,9479,16417,232666230
제주도,서귀포시,도심,쇼핑,20대,남,201707,10027,21365,243888514
제주도,서귀포시,도심,쇼핑,20 미만,여,201707,125,245,2583070
제주도,서귀포시,도심,쇼핑,20 미만,남,201707,276,591,4178190
제주도,서귀포시,도심,소매,60대이상,여,201707,728,1028,84325680
제주도,서귀포시,도심,소매,60대이상,남,201707,811,1036,87250240
제주도,서귀포시,도심,소매,50대,여,201707,1524,1995,118504620
제주도,서귀포시,도심,소매,50대,남,201707,1935,2675,139375220
제주도,서귀포시,도심,소매,40대,여,201707,2228,2899,114224740
제주도,서귀포시,도심,소매,40대,남,201707,2791,3867,150878388
제주도,서귀포시,도심,소매,30대,여,201707,3232,4198,126837610
제주도,서귀포시,도심,소매,30대,남,201707,3246,4345,119976865
제주도,서귀포시,도심,소매,20대,여,201707,3812,4979,98562420
제주도,서귀포시,도심,소매,20대,남,201707,2285,2983,59992910
제주도,서귀포시,도심,소매,20 미만,여,201707,75,93,1585800
제주도,서귀포시,도심,소매,20 미만,남,201707,42,46,677600
제주도,서귀포시,도심,문화/레져,60대이상,여,201707,165,197,9263320
제주도,서귀포시,도심,문화/레져,60대이상,남,201707,369,477,37084512
제주도,서귀포시,도심,문화/레져,50대,여,201707,413,488,22771520
제주도,서귀포시,도심,문화/레져,50대,남,201707,920,1134,77399060
제주도,서귀포시,도심,문화/레져,40대,여,201707,835,1019,42102170
제주도,서귀포시,도심,문화/레져,40대,남,201707,1327,1594,74754610
제주도,서귀포시,도심,문화/레져,30대,여,201707,915,1088,33582700
제주도,서귀포시,도심,문화/레져,30대,남,201707,1016,1189,39964800
제주도,서귀포시,도심,문화/레져,20대,여,201707,768,839,22041070
제주도,서귀포시,도심,문화/레져,20대,남,201707,888,1036,28313739
제주도,서귀포시,도심,문화/레져,20 미만,남,201707,11,15,159100
제주도,서귀포시,도심,기타,60대이상,여,201707,403,709,26526480
제주도,서귀포시,도심,기타,60대이상,남,201707,751,1264,55790350
제주도,서귀포시,도심,기타,50대,여,201707,833,1273,45338890
제주도,서귀포시,도심,기타,50대,남,201707,1490,2457,92597810
제주도,서귀포시,도심,기타,40대,여,201707,1279,1930,81368540
제주도,서귀포시,도심,기타,40대,남,201707,2087,3240,109890780
제주도,서귀포시,도심,기타,30대,여,201707,1840,2653,84843570
제주도,서귀포시,도심,기타,30대,남,201707,1955,2690,71091365
제주도,서귀포시,도심,기타,20대,여,201707,1564,1931,45286190
제주도,서귀포시,도심,기타,20대,남,201707,1115,1412,30726110
제주도,서귀포시,도심,기타,20 미만,여,201707,13,14,291000
제주도,서귀포시,도심,기타,20 미만,남,201707,16,20,210300
제주도,서귀포시,도심,교통,60대이상,여,201707,304,358,17269334
제주도,서귀포시,도심,교통,60대이상,남,201707,673,866,42339231
제주도,서귀포시,도심,교통,50대,여,201707,713,797,36173264
제주도,서귀포시,도심,교통,50대,남,201707,1538,1868,85849010
제주도,서귀포시,도심,교통,40대,여,201707,1096,1266,51909874
제주도,서귀포시,도심,교통,40대,남,201707,2456,2863,119111805
제주도,서귀포시,도심,교통,30대,여,201707,1532,1711,57846449
제주도,서귀포시,도심,교통,30대,남,201707,2521,2892,107369931
제주도,서귀포시,도심,교통,20대,여,201707,1142,1202,36632353
제주도,서귀포시,도심,교통,20대,남,201707,1366,1471,45687413
제주도,제주시,읍면,유흥,60대이상,여,201706,6,7,1460000
제주도,제주시,읍면,유흥,60대이상,남,201706,32,43,4970500
제주도,제주시,읍면,유흥,50대,여,201706,40,47,4028500
제주도,제주시,읍면,유흥,50대,남,201706,107,171,24728600
제주도,제주시,읍면,유흥,40대,여,201706,79,97,4449400
제주도,제주시,읍면,유흥,40대,남,201706,133,186,20828400
제주도,제주시,읍면,유흥,30대,여,201706,136,165,5848720
제주도,제주시,읍면,유흥,30대,남,201706,167,203,13440300
